"ID","Exited","Age","Geography","IsActiveMember","Gender","Balance","NumOfProducts","EstimatedSalary","CreditScore"
9363,1,48,"Spain","0","Female",115934.74,1,157381.14,713
3438,1,33,"France","0","Male",94598.48,1,71071.47,713
9071,0,22,"Spain","0","Male",0,1,161767.38,710
9717,0,36,"France","0","Female",148667.81,2,56092.51,642
9890,0,67,"France","0","Male",133297.24,1,77764.37,652
8816,0,40,"Spain","1","Female",0,2,10063.75,700
7285,0,37,"France","1","Male",149405.18,1,146411.6,691
8112,0,31,"Spain","0","Female",0,1,117023.08,604
5070,0,39,"Spain","0","Male",0,3,72993.67,521
8325,1,42,"Germany","1","Female",132002.7,1,28204.98,502
6643,0,61,"Spain","1","Male",79019.8,1,187551.24,738
4696,0,48,"France","0","Male",166518.63,1,64323.24,749
6268,0,33,"Germany","1","Female",136624.6,2,169117.74,630
3885,1,53,"France","0","Female",121389.78,1,162889.1,649
6276,1,62,"France","0","Female",130368.31,1,175836.03,608
4475,0,31,"France","1","Male",0,2,152298.28,850
8623,1,47,"Germany","0","Female",170935.94,1,173179.79,686
8503,0,61,"Spain","1","Male",100315.1,2,150694.58,723
6896,0,39,"Spain","1","Male",138160,1,73329.08,673
6873,1,44,"France","1","Male",154409.74,1,49324.03,588
3478,0,34,"France","1","Female",125227.82,2,128247.03,631
7901,0,42,"Germany","1","Male",108748.08,2,65323.11,732
3274,1,25,"Spain","0","Female",0,1,126241.4,821
6816,1,28,"Spain","1","Male",0,1,147521.35,637
4972,0,33,"France","0","Male",68193.72,1,19998.31,572
3376,0,25,"Spain","0","Female",0,2,70221.13,525
3798,0,34,"Spain","0","Female",0,1,152128.36,731
7309,0,23,"Spain","1","Male",94263.91,2,134188.11,710
4369,0,28,"Germany","1","Male",76656.4,2,185483.24,665
3336,0,33,"France","1","Female",163965.69,1,32770.56,682
9035,0,36,"France","1","Male",133889.35,1,143265.65,713
6782,0,48,"France","1","Male",104091.29,1,85733.33,673
4653,0,42,"Germany","1","Male",153572.31,2,76679.6,618
7352,0,30,"France","0","Male",140916.81,1,157711.18,588
6759,0,47,"France","1","Male",114631.23,1,91429.74,788
8035,1,47,"France","1","Male",151097.28,1,81054,621
3169,1,23,"Germany","1","Female",94348.94,1,199392.14,795
6996,0,36,"France","1","Male",0,1,158666.99,688
6355,0,52,"France","1","Female",111739.4,2,41852.24,646
7556,0,38,"Spain","0","Male",121858.98,1,127506.76,669
8553,0,34,"Germany","0","Female",131082.17,2,70618,445
5548,0,34,"France","1","Female",154139.45,2,60728.89,758
4661,0,20,"Germany","1","Male",134874.4,1,118825.56,535
5818,1,48,"France","0","Male",91246.53,1,60017.46,583
9859,0,36,"Spain","1","Male",96776.49,1,48486.25,469
6036,0,46,"Spain","1","Male",102918.38,1,45959.86,733
5105,0,38,"France","0","Female",83727.68,1,126434.61,656
6575,0,58,"Germany","1","Female",149641.53,1,103516.08,612
7530,0,34,"France","0","Male",105057.33,1,9217.92,620
7436,0,21,"Germany","1","Female",105082.07,2,132801.57,592
7305,1,39,"Germany","1","Male",115730.71,3,185599.34,812
7419,0,48,"France","0","Female",119413.62,2,175756.36,445
3640,0,29,"France","1","Female",112367.34,1,185630.76,701
7231,0,85,"France","0","Female",0,2,187776.49,684
5574,0,34,"Germany","0","Male",0,2,33075.24,617
3568,0,41,"France","1","Male",100254.76,2,125154.57,485
4970,0,43,"Spain","1","Male",167795.6,1,125222.36,578
9390,0,33,"France","0","Male",144427.96,2,113845.19,705
8460,0,36,"Spain","0","Female",0,2,176692.87,778
8404,0,33,"France","1","Male",0,2,58320.06,719
5258,0,29,"Germany","0","Female",105957.44,1,15470.91,646
4342,0,29,"Germany","0","Male",145294.08,2,98586.14,504
9302,0,37,"Germany","0","Male",111432.77,2,167032.49,557
4816,0,36,"France","1","Female",0,2,8282.22,692
3457,0,37,"Spain","0","Male",103176.62,1,62424.46,573
3809,0,33,"France","0","Female",118327.17,2,192928.82,710
4025,0,32,"France","1","Male",79523.13,1,157648.12,749
4344,0,38,"France","0","Male",0,1,42862.82,639
3505,0,34,"France","0","Male",0,2,90490.33,442
9458,0,38,"France","0","Male",108632.48,1,150468.35,800
6725,0,37,"France","1","Male",120764.08,1,117023.08,431
4629,0,62,"Spain","1","Female",197436.82,2,151411.5,624
5214,0,30,"France","0","Female",0,2,146145.93,498
3145,0,33,"Spain","0","Female",0,1,85426.28,628
5914,1,45,"Germany","0","Male",91216,1,173464.43,725
8734,0,41,"France","0","Male",0,2,161519.77,745
4894,0,35,"Germany","1","Male",121520.36,1,77178.42,701
6590,0,20,"France","0","Male",0,2,77705.75,690
5830,0,26,"France","0","Female",146286.22,1,177772.03,584
3763,0,27,"Spain","0","Male",0,1,94544.88,712
3897,0,49,"Spain","0","Female",110357,1,48242.38,635
6322,1,39,"France","1","Female",75263.7,1,132467.54,520
6813,1,51,"Germany","0","Female",88308.87,3,5862.53,714
3447,0,37,"Spain","1","Male",0,1,21645.06,503
9429,1,40,"France","0","Female",123497.58,1,126192.54,635
7092,0,46,"Germany","1","Female",0,2,27979.16,647
7004,0,46,"Germany","0","Male",117640.39,1,38967.29,638
5836,0,38,"France","0","Male",104013.79,1,127558.26,516
7306,0,35,"Germany","1","Female",146584.19,2,160618.61,521
7946,0,38,"Spain","0","Female",0,2,116442.42,779
9606,1,60,"France","0","Female",96956.1,1,31907.44,621
9411,0,41,"Germany","1","Female",121558.46,1,59346.4,643
8412,1,44,"Germany","0","Female",115142.9,1,102566.46,491
9232,0,39,"France","0","Female",132951.92,1,186275.7,658
3278,0,47,"Spain","0","Male",132759.8,1,78899.22,627
7670,0,30,"Spain","0","Male",137060.88,2,49405.93,701
8224,1,40,"Germany","1","Female",77270.08,1,115800.1,735
9969,0,32,"Spain","1","Male",0,2,65147.27,791
9705,0,39,"France","0","Male",0,2,34673.98,736
3081,0,44,"Spain","0","Male",120233.83,1,194890.33,583
8974,0,41,"Spain","1","Female",0,2,52198.84,592
6367,0,35,"Spain","0","Female",136857,1,48249.88,518
3573,1,62,"France","0","Male",0,3,11199.04,568
8539,0,26,"Spain","0","Female",152243.57,1,68815.05,702
8610,0,36,"France","1","Female",127637.92,1,81062.93,562
3431,0,38,"France","1","Male",145018.49,2,126702.41,778
4102,0,38,"Germany","1","Female",0,2,163666.85,624
8069,0,42,"France","0","Female",92578.14,2,106977.53,690
6107,0,36,"Spain","0","Female",141252.18,1,80619.09,743
5728,0,26,"France","0","Female",165947.99,2,168834.38,561
5632,0,76,"Germany","0","Male",95052.29,1,176244.87,564
7536,0,31,"France","0","Female",0,2,84126.75,790
5202,0,57,"Spain","1","Female",145965.33,1,134462.29,525
6252,0,39,"Spain","1","Female",0,2,42442.21,619
8640,0,33,"France","1","Male",140931.57,1,10921.5,552
8484,0,59,"France","0","Female",0,2,17439.66,515
4035,0,37,"France","0","Female",0,2,10511.13,631
4401,0,32,"France","0","Male",0,2,132719.8,627
5196,0,38,"Spain","1","Female",102406.76,1,57600.66,608
3664,1,42,"Germany","1","Female",62094.71,3,149097.38,814
5391,0,40,"France","0","Female",0,1,144345.58,506
4146,0,45,"Germany","0","Female",110941.93,2,115724.78,705
8113,0,35,"Spain","0","Male",0,2,25887.89,433
3753,1,43,"Germany","0","Female",127539.3,1,96590.39,783
7496,0,35,"Spain","0","Male",0,1,86678.48,661
7934,0,42,"France","0","Male",0,1,88890.05,667
8097,0,30,"France","0","Male",134497.27,2,150694.58,642
8461,0,36,"Germany","1","Male",0,1,197015.2,571
6407,1,34,"France","1","Female",142388.61,1,142223.94,846
8075,0,22,"France","1","Male",69413.44,1,74637.57,590
5386,0,30,"France","1","Male",132005.77,1,142940.39,617
7787,0,34,"Spain","1","Male",0,2,178067.33,648
6465,0,36,"Germany","1","Male",113546.3,2,142935.83,610
7814,0,44,"Germany","1","Male",0,2,53294.17,617
7947,0,34,"France","1","Male",221532.8,1,65257.57,684
5561,1,43,"Germany","0","Female",116220.5,3,55803.96,539
9469,0,27,"France","1","Male",0,2,13221.25,678
8065,1,48,"France","1","Female",0,2,31368.08,660
6453,1,55,"Germany","1","Male",0,1,73562.05,434
7737,1,31,"Spain","0","Female",0,2,172674.36,517
6608,0,36,"Germany","0","Male",122314.39,2,91947.74,658
4044,1,34,"Germany","0","Male",108760.27,2,166324.79,701
8047,1,63,"Germany","1","Male",0,3,144727.45,628
6041,1,26,"France","0","Female",129109.02,1,149814.68,573
3343,0,38,"Germany","1","Male",126534.6,2,78770.86,744
7805,0,62,"Germany","1","Female",0,1,165702.64,699
5628,0,33,"Germany","0","Male",123105.88,2,145765.83,679
5042,0,44,"Spain","1","Male",81173.83,1,112333.22,585
4462,1,45,"France","0","Male",0,2,130009.85,686
4477,0,39,"Spain","0","Male",140197.71,2,180962.32,727
7474,0,28,"France","0","Female",125879.29,1,93203.43,611
5496,0,36,"France","1","Female",99685.06,1,102747.02,725
9498,0,52,"France","1","Male",0,2,52545.24,529
7270,0,45,"France","0","Male",121669.23,1,48466.89,679
4058,0,36,"France","0","Male",0,1,27513.47,663
4000,0,28,"Germany","1","Male",103033.83,1,40321.87,571
8574,0,28,"Spain","1","Male",104796.54,2,126396.01,615
5714,1,47,"Germany","1","Female",126597.89,1,38798.79,705
8079,0,32,"France","1","Male",0,1,35611.35,664
8130,0,49,"France","0","Female",75915.75,1,50123.44,670
4399,1,37,"Germany","0","Female",0,1,161242.99,834
9627,1,57,"Germany","0","Female",162082.31,4,154641.91,720
7837,0,35,"Spain","0","Female",79932.41,1,193360.69,628
3534,0,30,"France","1","Female",74323.2,1,22929.08,656
5564,0,47,"Germany","1","Female",145751.03,1,65636.92,807
3864,0,48,"Germany","0","Male",106261.63,2,32202.61,583
4423,0,28,"Spain","0","Female",161592.76,1,177834.79,523
8000,0,34,"France","1","Female",0,2,47349,688
8479,0,41,"France","1","Female",130862.43,1,109291.22,795
3246,0,44,"France","1","Male",0,1,117356.14,580
7412,1,30,"Germany","0","Female",161378.02,1,157888.5,757
6112,0,35,"Spain","1","Male",0,2,43036.6,744
3244,0,31,"Germany","0","Male",0,2,25183.01,653
7179,0,48,"France","0","Female",0,2,138351.68,719
4330,0,28,"France","1","Male",88311.48,2,52471.36,508
7342,0,31,"France","1","Female",152310.55,1,166678.28,529
9649,0,29,"Spain","1","Male",0,2,99086.74,759
4027,0,27,"Spain","0","Male",125427.37,1,27654.44,654
5690,0,33,"Spain","0","Male",106022.73,2,198926.36,764
4574,0,38,"France","1","Male",114386.85,2,132908.07,612
9401,0,52,"Germany","0","Male",0,1,175025.27,572
9603,0,34,"France","1","Female",134954.53,1,79555.08,618
3127,0,42,"Spain","1","Male",119127.46,1,56650.47,680
3716,0,35,"France","0","Male",0,2,51112.8,622
3402,0,36,"Germany","0","Male",157780.93,1,6089.13,562
7028,0,35,"Spain","0","Male",139393.19,2,81483.64,784
9367,0,42,"France","0","Female",112333.63,1,154631.35,670
4805,0,41,"Spain","0","Male",0,2,28407.4,731
8421,0,37,"Spain","1","Female",0,1,103712.05,590
4016,0,25,"Spain","1","Male",121907.97,1,30314.04,596
4749,1,44,"Spain","0","Male",113755.78,1,149756.71,645
9909,0,29,"France","1","Male",0,1,4082.52,502
3266,1,42,"France","1","Female",145382.61,1,110265.24,649
7096,1,42,"France","0","Male",73348.56,1,157166.79,644
8305,0,27,"France","1","Male",128940.24,1,46786.92,756
3693,0,29,"France","1","Female",84468.67,2,180066.59,742
5433,0,34,"France","1","Male",0,2,99128.13,640
3057,1,38,"France","1","Male",87894.26,1,173899.42,524
6383,0,43,"Germany","0","Male",127146.68,1,137565.87,703
8390,0,62,"Spain","1","Male",0,1,34967.75,640
3094,1,26,"Spain","1","Male",114552.6,1,73856.28,633
6986,1,45,"France","1","Male",104339.11,2,183540.22,436
4098,1,33,"Germany","0","Female",148222.65,1,182960.46,782
7245,0,41,"France","1","Female",0,2,160607.06,601
6938,0,41,"Spain","1","Female",0,2,35230.61,656
9874,0,66,"Spain","1","Male",180516.9,2,165082.25,509
5713,0,48,"Spain","1","Female",116922.25,1,165849.49,580
3954,0,28,"Germany","0","Male",96834.78,1,182609.97,644
5486,1,52,"Spain","0","Female",0,1,109688.82,707
8927,0,28,"France","0","Male",160376.61,1,196853.11,820
8764,0,47,"France","0","Male",90408.16,2,171774.5,590
8335,0,29,"Spain","0","Female",138296.94,1,141075.51,635
8572,1,52,"Germany","0","Male",0,1,129013.59,559
8939,0,42,"Germany","0","Male",0,2,136859.55,541
9448,0,45,"France","1","Female",101641.14,2,175296.76,756
3750,0,37,"Germany","0","Female",155303.71,1,118716.63,663
4095,0,39,"Germany","0","Male",0,2,95864.5,649
3034,0,44,"France","1","Male",152303.66,2,78439.73,848
6613,1,34,"France","0","Female",117153,1,8991.17,626
7672,0,30,"France","1","Female",0,2,161388.22,685
3292,0,62,"Germany","1","Female",137727.34,1,121102.9,727
5412,1,39,"Germany","1","Male",104405.54,3,99818.31,547
9166,0,45,"Germany","1","Male",98848.19,1,193878.51,461
7420,0,34,"France","0","Female",144751.81,1,85424.34,833
3609,0,36,"Germany","1","Male",94615.11,1,62424.46,724
9538,0,25,"France","0","Female",0,2,166144.98,773
6908,0,50,"Germany","0","Female",132598.38,2,184017.98,679
3342,0,40,"Germany","1","Male",131081.66,2,69428.79,595
6087,1,41,"Spain","0","Male",0,1,32430.94,747
8706,1,37,"Germany","1","Male",122506.38,1,199693.84,850
7458,0,44,"Spain","1","Male",0,2,166677.54,714
4969,0,31,"Germany","1","Female",89634.69,1,172852.06,572
8767,1,45,"Germany","0","Female",116585.97,2,150803.44,805
5685,0,43,"Spain","1","Male",175735.5,1,26265.18,760
9006,0,38,"Spain","0","Female",0,2,108098.28,662
4470,0,75,"Germany","1","Male",105609.17,1,105425.18,511
7471,0,38,"Spain","0","Female",0,2,18461.9,707
5849,0,30,"France","0","Female",0,2,116692.8,627
5445,0,40,"Spain","0","Female",0,1,141652.2,792
9067,0,23,"Spain","1","Female",0,2,56759.79,773
3309,0,40,"Germany","0","Male",115409.18,2,98646.22,710
3607,0,59,"Germany","1","Female",144753.21,1,132480.75,657
8629,0,33,"Germany","1","Male",0,1,124364.63,730
4094,0,24,"France","1","Male",139301.68,1,119927.81,575
7130,1,63,"Germany","0","Male",95441.27,1,108761.05,644
7205,0,37,"France","1","Female",82500.28,1,115260.72,657
4855,0,38,"France","1","Female",124513.66,2,97893.4,515
7720,0,36,"France","1","Male",146053.66,1,80575.44,825
4334,0,41,"Germany","0","Female",106640.5,1,176945.96,783
3511,0,38,"France","1","Female",0,2,132809.18,659
3149,0,40,"Germany","1","Male",137456.28,2,14113.11,580
6161,0,39,"Spain","0","Female",0,2,102763.69,658
8049,0,43,"Germany","1","Male",84673.17,2,82081.35,654
4967,0,37,"Spain","0","Male",141541.25,1,66013.27,788
3261,0,32,"France","1","Female",0,2,72462.25,608
7301,0,43,"Spain","1","Female",106012.2,2,149457.81,577
3560,0,31,"France","0","Male",0,2,27073.81,559
9198,0,30,"France","1","Male",128207.23,2,55400.17,676
6704,0,31,"France","0","Male",88161.85,1,26578.69,627
3271,0,43,"Spain","1","Male",148826.32,2,178187.28,569
7060,0,30,"Germany","1","Female",151709.33,2,16146,678
4757,1,42,"Spain","1","Female",0,1,16500.66,807
6123,0,24,"Spain","0","Male",68781.82,1,47997.39,509
3373,0,38,"France","0","Female",0,2,129892.93,582
5430,0,52,"Spain","0","Female",98759.89,1,112202.64,571
3559,0,31,"France","0","Female",102251.57,1,34548.74,734
7931,1,27,"France","1","Male",121325.84,1,164223.7,521
5399,0,36,"France","1","Male",0,1,46811.77,709
9593,0,41,"France","0","Female",0,1,17536.82,657
4801,0,32,"Germany","1","Male",0,2,116052.92,499
5101,0,40,"France","0","Male",0,2,10772.13,682
5047,0,33,"France","0","Female",76226.9,1,122925.4,587
6212,0,58,"France","1","Female",96674.55,2,26955.72,664
9399,0,51,"Germany","1","Male",120124.35,2,168773.54,516
4032,0,66,"Germany","1","Male",115654.47,2,194686.78,675
4493,1,75,"Germany","0","Male",135515.76,1,166165.93,688
5929,0,40,"Germany","0","Female",121729.42,1,61164.45,608
5083,0,30,"Spain","1","Female",145241.63,1,80676.83,693
5076,0,24,"France","1","Male",0,1,92612.88,538
3338,1,39,"Germany","0","Female",135134.99,1,173683,639
3608,0,29,"Spain","1","Male",0,3,72127.83,610
3627,0,38,"France","1","Male",0,2,198926.36,594
4974,0,32,"France","1","Male",124978.19,2,9468.64,600
4189,0,51,"France","0","Male",121729.42,1,171587.9,631
8312,1,48,"Germany","0","Male",131355.3,3,65234.6,613
7265,1,31,"Germany","0","Male",140301.72,1,33099.41,510
8064,1,35,"Germany","1","Male",140418.81,1,113033.73,727
3016,0,29,"Spain","1","Male",69413.44,1,71856.3,660
4054,0,27,"France","1","Male",115062.61,1,157564.75,648
4924,0,30,"France","0","Male",117696.67,1,100843.82,572
5954,0,32,"Spain","0","Female",87894.26,1,131301.74,623
7850,1,29,"Germany","1","Female",100727.5,1,140857.76,537
9110,0,34,"France","0","Female",135337.49,2,46416.36,552
5288,0,31,"Germany","0","Female",121898.82,1,131007.18,606
3531,0,40,"Spain","1","Female",79144.34,2,50743.83,655
6033,0,44,"France","0","Female",0,2,168053.4,821
9274,0,59,"Spain","1","Male",139541.58,2,40257.79,655
3230,0,21,"Germany","1","Female",133618.01,2,164537.17,637
7970,0,58,"France","1","Male",187911.55,1,35825.18,763
5067,0,31,"Spain","1","Male",0,1,7797.01,474
3483,0,67,"Spain","1","Female",104702.65,2,51219.8,698
4408,0,41,"France","1","Female",179904,1,137180.95,735
7884,0,27,"Germany","1","Male",74298.43,1,165675.01,651
9027,0,31,"Spain","1","Female",0,2,25514.77,559
9572,0,33,"France","1","Male",0,1,119348.28,507
6807,0,18,"Spain","0","Male",176139.5,2,129654.22,587
8795,1,63,"France","1","Female",181821.96,1,36923.67,651
3652,0,25,"Germany","1","Male",158266.42,1,116537.96,653
5003,0,29,"France","1","Female",124401.6,2,7667.48,657
6347,0,42,"France","0","Male",151739.65,2,171099.22,758
9085,0,35,"France","0","Male",151772.63,1,197145.89,693
5860,0,36,"France","1","Male",142147.32,1,62722.44,850
8563,0,56,"Spain","0","Male",0,1,135536.72,423
4260,0,43,"France","1","Male",124209.02,1,167179.48,749
3642,0,47,"Spain","1","Female",116623.31,1,152541.89,762
3363,0,35,"France","1","Female",180530.51,1,123454.62,577
8590,0,45,"France","0","Male",0,1,80963.92,699
9900,0,43,"Germany","0","Male",110182.54,2,87537.32,769
8230,0,31,"France","1","Male",132077.48,2,71009.84,709
7730,0,42,"Germany","0","Male",157955.83,2,139297.71,618
7836,0,36,"Germany","1","Female",126605.14,1,166694.93,674
9552,0,42,"Spain","0","Female",0,2,38152.01,652
5793,0,37,"France","1","Male",75381.15,2,199727.72,757
8815,0,43,"France","1","Female",0,2,19302.78,658
9428,0,36,"France","0","Female",136214.08,2,57929.9,510
7654,0,66,"Germany","1","Female",79064.85,1,113291.75,635
9171,0,38,"France","1","Male",126152.84,1,15378.75,769
9630,0,61,"Germany","1","Male",106545.53,1,134589.58,733
3987,0,67,"Spain","1","Female",0,2,43486.73,771
8702,0,40,"France","1","Male",140363.95,2,62700.08,713
9611,0,41,"France","1","Male",0,2,61018.85,721
3616,0,44,"Germany","0","Male",132578.92,1,172718.35,659
4615,1,52,"Germany","0","Female",133723.43,1,96660.76,624
5127,1,39,"Germany","0","Female",104091.29,2,171971.25,704
4495,0,43,"France","1","Female",0,2,24991.92,569
3584,0,35,"Germany","1","Male",107041.3,2,5635.63,583
8492,1,36,"Germany","0","Male",0,1,42241.54,790
9918,0,44,"France","1","Female",0,2,58652.23,648
6435,0,36,"France","1","Female",132129.72,1,134589.58,415
7691,0,38,"France","1","Female",106831.69,1,148977.72,570
9301,1,38,"Germany","1","Male",144768.94,1,94450.97,749
8929,0,41,"France","0","Female",145644.05,1,104118.93,708
4778,1,23,"Germany","0","Male",0,1,164128.41,665
9058,1,56,"Germany","1","Female",0,2,25222.6,717
8353,0,29,"Spain","1","Male",0,1,170421.13,738
8963,0,26,"France","1","Female",121508.28,1,146785.44,727
7003,0,38,"France","0","Male",0,2,104393.78,769
8054,0,42,"France","1","Female",0,2,198193.75,850
5912,0,37,"France","0","Female",0,2,193995.37,573
8041,0,24,"France","0","Male",0,1,98208.62,544
5243,0,56,"France","1","Female",62732.65,2,124954.56,604
8561,0,32,"Germany","0","Male",0,2,1703.58,712
9388,0,33,"Germany","1","Male",115182.84,2,146192.4,746
6821,1,43,"Germany","0","Male",141252.18,4,109394.62,602
4844,0,37,"France","1","Female",117866.92,1,62280.91,724
5073,0,22,"France","1","Female",118469.38,2,115287.99,521
7498,0,44,"France","1","Female",136815.64,1,107067.37,691
5909,0,35,"France","1","Female",0,2,70179.91,788
6962,0,40,"France","0","Female",103499.09,2,186778.89,748
5482,1,36,"France","0","Male",135984.15,1,70758.37,712
4117,0,32,"France","0","Male",0,1,128400.62,708
3641,0,62,"France","1","Female",107735.93,1,58381.77,599
8850,0,25,"France","1","Male",90920.75,1,139911.58,687
