"ID","Exited","Age","Geography","IsActiveMember","Gender","Balance","NumOfProducts","EstimatedSalary"
3630,0,56,"France","1","Male",0,2,198543.09
9517,1,23,"Germany","0","Female",104753.84,2,56756.52
3546,0,28,"France","1","Male",0,3,78707.97
9654,0,34,"France","1","Male",107787.47,1,73489.15
8154,1,45,"France","0","Male",161572.24,1,43128.95
5902,1,49,"France","1","Male",0,1,100075.1
6863,0,37,"Spain","0","Female",128932.4,1,75732.25
3385,0,29,"France","1","Female",0,1,173454.07
8012,0,61,"Germany","1","Male",0,2,191313.7
3960,0,36,"France","1","Female",0,1,103608.06
5733,0,38,"France","0","Male",123863.64,1,133172.48
9383,0,39,"Spain","0","Male",0,1,108419.41
6598,0,30,"France","1","Male",120268.13,2,194733.28
6730,0,68,"France","1","Male",0,2,11426.7
3807,0,31,"France","1","Male",52192.08,2,58652.23
3632,0,37,"France","0","Male",84496.71,2,79972.09
7438,1,41,"Germany","1","Male",165445.04,2,101382.86
9776,0,31,"Spain","1","Male",0,2,36202.74
3423,1,49,"France","0","Female",118400.91,1,65769.3
4479,0,28,"France","1","Male",0,2,126565.21
5025,0,35,"Germany","0","Female",0,2,170893.85
3520,1,46,"Germany","0","Female",131769.04,1,131305.37
7124,0,36,"France","1","Male",0,2,159899.97
6974,0,32,"Spain","0","Female",133705.74,1,88958.49
5118,0,33,"Germany","0","Male",161814.64,2,169381.9
4677,0,34,"Spain","1","Female",141525.55,2,9443.15
3262,0,33,"Germany","0","Male",83568.55,1,91086.73
8768,0,38,"France","0","Male",112712.17,1,105295.77
6925,1,48,"Spain","0","Female",109472.47,1,169505.83
3676,0,33,"France","0","Male",72783.42,1,56410.17
9769,0,33,"Germany","1","Male",0,2,102195.16
3924,0,59,"Germany","0","Male",127154.14,2,105383.49
5643,0,39,"Spain","0","Male",124216.93,2,171442.36
7597,1,39,"Germany","0","Male",97036.22,1,152450.84
9108,0,49,"France","1","Male",0,2,60728.89
4691,0,22,"France","0","Male",105609.17,1,10063.75
6819,0,79,"France","1","Male",102742.91,2,73181.39
3849,0,37,"France","0","Female",102346.86,1,114672.64
4209,0,43,"France","0","Female",141005.47,1,17675.36
7749,0,43,"France","0","Female",112751.13,1,28332
3390,1,42,"Germany","0","Female",115766.26,1,98208.62
8898,1,42,"France","1","Male",0,2,28707.69
5803,0,46,"France","0","Female",107238.85,2,171837.06
7529,0,48,"France","0","Female",95059.02,2,44420.18
6538,0,48,"France","1","Female",0,2,12513.07
8448,0,30,"France","1","Male",154970.54,1,156768.45
5479,0,46,"Spain","1","Female",139183.06,1,143360.56
7408,0,28,"Germany","0","Female",170890.05,2,41758.9
8697,0,32,"Germany","1","Female",102954.68,2,134942.45
3238,0,35,"Germany","1","Male",132164.26,1,154695.57
9610,1,39,"Germany","1","Female",109564.1,1,117622.8
5289,1,40,"France","0","Male",0,1,72852.74
3101,0,26,"France","1","Female",0,2,42589.33
7199,0,37,"France","0","Male",0,2,58426.81
6644,0,26,"France","0","Male",162923.85,1,88947.56
5844,0,45,"France","1","Female",0,2,109089.04
5546,0,48,"Germany","1","Male",129250,2,88878.15
8286,0,32,"Spain","0","Male",132657.55,1,35367.19
7953,1,44,"France","1","Female",0,1,46369.57
6448,0,62,"Spain","1","Female",0,2,38652.96
4935,0,28,"France","1","Female",0,2,64286.39
9451,0,57,"France","1","Male",173306.13,1,153771.8
7642,0,27,"France","1","Female",87946.39,2,47579.25
4966,1,44,"France","0","Female",0,2,41852.24
8320,0,40,"Spain","1","Male",125685.79,1,158071.69
3105,0,37,"Spain","1","Male",152532.3,1,131710.59
7795,1,57,"France","1","Male",105000.85,2,87412.24
5969,0,28,"Spain","0","Male",0,1,62905.29
7013,1,41,"Spain","0","Male",0,1,163427.18
8246,0,34,"France","0","Male",99786.2,1,130500.65
8690,0,26,"France","0","Male",0,2,48673.18
5384,0,39,"France","1","Male",77652.4,1,25407.59
9848,1,36,"France","0","Female",0,1,3749
6188,0,57,"France","1","Female",87842.98,1,92223.59
7127,0,38,"Spain","0","Male",0,2,96864.36
8505,0,36,"France","0","Male",160680.41,1,26955.72
8944,0,31,"Spain","0","Female",94222.53,1,103570.8
3253,0,30,"France","1","Female",0,2,144113.42
9880,0,33,"Spain","1","Male",0,1,31728.35
9774,0,37,"France","0","Male",106881.5,1,169386.81
5401,0,26,"Germany","1","Male",115021.76,1,162443.05
8990,1,33,"Germany","0","Female",116121.67,1,54019.93
9100,1,39,"Germany","0","Female",0,2,123602.11
3957,1,26,"Germany","0","Female",108348.66,1,60231.74
4674,0,30,"Germany","1","Male",114027.7,1,193716.56
3088,1,45,"Germany","1","Female",138523.2,1,182495.7
7736,1,38,"France","1","Female",135979.01,4,76582.95
7991,0,34,"France","1","Male",76510.52,2,181270.84
9328,0,38,"France","1","Male",0,1,98060.51
9335,0,21,"Spain","0","Female",81025.6,2,167682.57
6125,0,37,"France","1","Female",116121.84,1,181850.74
5271,0,26,"France","1","Male",0,1,63197.88
5182,0,36,"France","1","Male",0,2,190155.13
9483,0,31,"Germany","0","Male",130240.33,2,96546.55
6381,1,60,"France","0","Female",165969.26,2,25980.42
9856,0,57,"Spain","1","Female",119035.35,2,29871.79
9961,1,35,"France","0","Male",103700.69,1,22101.86
4163,0,38,"France","0","Male",0,2,129964.94
9336,0,37,"France","1","Male",0,2,77108.66
7269,0,57,"Spain","1","Male",89025.88,1,77063.63
3156,0,29,"France","0","Male",130862.43,1,37065.66
5500,0,27,"Spain","1","Female",0,2,163060.43
4223,0,35,"Spain","1","Female",0,1,110265.24
7510,1,35,"France","0","Female",112609.91,1,2739.71
3563,1,50,"Germany","0","Female",112650.89,1,166386.22
3768,0,26,"Spain","0","Male",0,2,7680.23
3638,0,33,"France","1","Male",0,2,81548.38
9788,0,36,"France","1","Male",0,2,36154.66
4476,0,25,"France","0","Female",0,2,123723.83
8023,0,19,"Germany","0","Female",113905.48,1,176137.2
8318,1,39,"France","1","Female",130694.89,2,193878.51
5481,0,36,"France","1","Female",121092.47,2,143783.46
4246,0,34,"France","0","Male",122359.5,1,26812.89
8298,0,54,"Spain","1","Female",136808.53,1,106642.97
4478,1,44,"Germany","0","Female",138843.7,1,37688.31
4587,0,44,"France","1","Female",0,2,30607.11
5050,0,37,"Spain","0","Female",0,2,13589.93
3694,0,38,"France","1","Female",163943.89,1,15068.18
4535,0,29,"France","0","Female",0,2,19842.11
9806,0,35,"France","1","Male",136658.61,1,148689.13
3301,0,65,"Spain","0","Female",134714.7,2,161519.77
5375,0,22,"Spain","1","Male",0,2,126551.48
6548,0,29,"Germany","1","Female",123971.51,1,97684.46
3724,0,41,"France","1","Male",57784.22,1,117140.41
3042,1,44,"France","0","Male",0,1,65501.91
5126,0,54,"France","0","Male",105473.74,1,75585.48
7731,0,28,"Spain","1","Male",0,2,93832.33
5056,1,42,"Germany","0","Male",118199.97,2,84920.49
6528,0,35,"France","1","Male",120046.74,2,84710.65
5696,0,31,"Germany","1","Female",0,2,13998.88
9515,0,38,"France","0","Female",136820.99,1,115509.59
4678,0,32,"France","1","Female",98877.95,1,132973.21
7981,0,30,"Spain","1","Female",122570.69,1,143287.58
8938,0,55,"Spain","1","Male",0,2,41967.03
6966,0,28,"France","0","Female",0,2,123318.37
3800,0,46,"Spain","0","Male",0,2,117273.35
5149,0,36,"France","0","Female",134997.49,2,44688.08
6983,0,38,"France","0","Female",141547.26,2,124720.68
3874,0,28,"France","0","Female",82321.88,1,160849.43
4335,0,31,"France","1","Female",0,1,41248.8
3036,1,38,"France","1","Male",129022.06,2,64511.44
6441,0,24,"France","0","Female",138306.34,1,106761.47
4225,1,30,"Germany","1","Female",108914.17,1,183572.39
6113,1,36,"Germany","0","Female",151191.31,1,103603.65
6718,0,31,"Germany","1","Male",125681.51,2,129980.93
4845,1,43,"Germany","0","Male",91125.75,1,173878.87
4318,0,30,"France","1","Female",113096.41,1,60335.24
6523,1,29,"Spain","0","Female",137148.68,1,2705.31
4132,0,42,"France","0","Female",0,2,76679.6
4918,0,47,"Germany","0","Male",138166.3,1,12920.43
5419,0,66,"France","0","Male",0,1,163331.65
7630,0,34,"Spain","0","Female",0,2,163830.64
5668,1,39,"Germany","1","Male",108300.27,2,44384.57
8728,0,31,"Germany","0","Female",0,2,30583.95
8559,0,32,"Germany","0","Female",122822,2,159584.81
7334,1,62,"Germany","1","Male",142724.48,1,5893.23
7978,0,49,"France","1","Male",75170.54,1,116893.87
7082,0,38,"France","1","Male",0,2,174627.06
5915,1,54,"Germany","1","Male",121438.58,2,19687.99
8314,0,44,"Germany","1","Female",140406.68,2,57164.19
3124,0,36,"France","0","Female",113680.54,1,13197.44
7874,0,32,"France","1","Female",106045.92,2,17938
4232,0,41,"France","1","Female",156067.05,1,198208
9756,0,36,"Spain","0","Female",135515.76,1,5078.9
4904,0,32,"France","1","Female",111156.52,1,173617.09
5824,1,46,"Germany","0","Female",169988.35,1,183646.41
6864,1,43,"France","0","Male",81076.8,2,196134.44
3891,0,41,"Spain","0","Male",112670.48,1,43889.41
4031,0,30,"France","1","Female",0,2,104393.78
3227,0,40,"France","1","Male",0,1,151325.24
8667,0,30,"Spain","0","Male",128262.72,2,50771.16
6505,0,47,"France","0","Male",113328.93,1,124170.9
7854,0,36,"France","1","Female",0,2,110805.79
4774,0,47,"Germany","0","Female",0,2,67830.2
7977,0,57,"France","1","Female",0,2,89248.99
9888,0,30,"France","1","Male",84958.6,2,194343.72
4457,0,33,"Germany","0","Female",0,2,90270.16
3792,0,30,"France","1","Female",0,1,136910.18
6539,0,40,"Spain","1","Female",79927.36,2,33524.6
9952,0,31,"France","0","Male",175477.15,1,172832.9
4481,0,21,"Spain","0","Female",85818.18,1,30314.04
6758,0,27,"Germany","0","Male",139799.63,2,93148.93
8247,0,36,"Spain","1","Male",113836.27,1,27922.45
9805,0,56,"France","0","Female",0,2,88827.67
4182,0,41,"Spain","1","Female",0,2,160546.58
4384,0,39,"Germany","0","Male",103291.25,1,65121.63
7206,0,31,"France","0","Male",118342.26,1,161574.19
9506,1,39,"France","1","Male",121016.23,1,177362.45
7641,0,37,"Germany","1","Male",177069.24,1,96088.54
5549,0,33,"France","1","Male",96781.39,1,149665.65
9667,1,29,"Spain","1","Male",85646.81,1,63233.02
6206,0,41,"France","1","Male",0,1,153771.8
6380,0,40,"France","0","Male",102800.65,1,95007.8
9264,0,37,"Germany","1","Male",109528.16,2,172668.39
9243,0,35,"France","1","Male",124781.67,1,51721.52
7558,1,40,"France","1","Female",92053,1,164064.44
4832,0,35,"Spain","1","Male",0,2,54871.02
7267,0,40,"France","0","Female",0,2,25017.28
9091,0,26,"Germany","1","Female",150725.53,2,113656.85
6803,1,26,"France","0","Female",0,1,96658.26
9675,0,26,"Spain","1","Female",133111.73,1,82696.84
5755,0,29,"France","0","Male",185709.28,2,77242.19
8681,0,32,"France","1","Male",116234.61,1,38570.13
3410,1,59,"France","0","Male",0,2,25843.7
5093,1,45,"Spain","0","Male",0,3,64907.48
7885,0,63,"Germany","1","Male",88348.43,2,104181.78
8221,0,38,"France","1","Male",0,2,216.27
7460,0,40,"France","1","Male",0,2,124874.23
9891,1,60,"Germany","0","Male",113715.36,1,18424.24
6875,1,24,"Germany","0","Male",108528.07,2,179488.41
6484,0,32,"Germany","1","Male",102630.13,2,127433.47
6667,0,32,"Germany","0","Male",116324.53,2,8487.75
3026,1,62,"France","0","Male",170008.84,2,56407.42
3708,0,22,"France","1","Female",107065.31,1,145792.01
9400,0,36,"Spain","0","Male",100446.57,1,98413.1
8013,0,35,"France","0","Female",0,2,119899.52
3998,0,29,"France","1","Female",0,2,161848.03
4524,0,38,"Germany","1","Female",145400.69,2,83844.79
5917,0,26,"Spain","0","Male",105683.63,1,25723.73
9122,0,45,"France","0","Male",156660.72,2,50972.6
6190,0,42,"France","1","Male",108010.78,2,157486.1
7048,0,43,"Spain","0","Female",0,2,20670.1
4848,0,31,"France","1","Male",0,2,184842.21
4023,0,41,"Germany","1","Female",0,2,171587.9
6115,0,37,"France","0","Male",128929.88,1,19700.24
5145,0,30,"France","0","Male",150956.71,1,129912.74
9450,0,38,"France","0","Male",152582.2,2,31892.82
4764,0,41,"France","1","Male",0,2,128892.36
6415,0,36,"Germany","0","Male",115725.24,2,1871.25
3808,0,27,"Germany","0","Male",0,2,161909.95
5254,1,52,"France","0","Female",75150.34,4,198874.52
7404,0,45,"Spain","0","Male",0,2,12016.79
4922,1,27,"Germany","0","Male",147004.34,1,168924.41
9645,0,31,"France","1","Male",111589.67,1,150037.19
3844,1,28,"Germany","1","Male",154475.54,2,92406.22
6350,1,31,"Germany","0","Female",66079.45,2,91556.57
4683,0,28,"France","1","Male",0,2,176925.69
9287,0,32,"France","0","Female",127849.38,1,77864.41
3575,0,64,"Spain","1","Female",0,2,60721.4
5071,0,47,"France","0","Female",97893.2,1,166144.98
3852,1,56,"France","1","Male",0,1,142400.27
5408,0,38,"Spain","0","Female",97257.41,2,179883.04
3861,1,27,"Spain","1","Male",113873.22,1,85129.77
8550,0,34,"France","1","Male",0,2,149418.41
4542,0,39,"Germany","0","Male",142406.43,2,146637.45
9820,0,25,"Germany","1","Male",166776.6,2,172646.88
3288,0,61,"Spain","1","Female",155931.11,2,158338.39
7018,0,30,"Germany","1","Female",0,2,66263.87
5566,0,40,"Germany","0","Male",143129.41,2,64327.26
7980,0,42,"Spain","1","Male",0,2,195692.3
5276,0,43,"Spain","0","Female",0,3,10674.62
8396,0,49,"France","0","Female",123863.64,1,140201.21
5551,1,39,"Germany","0","Female",95140.44,2,123181.44
9099,1,52,"Germany","0","Male",0,2,175070.94
8359,0,41,"France","1","Male",0,1,124626.57
7704,0,66,"France","0","Male",82161.7,1,65535.56
5228,0,30,"France","1","Male",131406.56,1,47952.45
9371,0,33,"France","0","Female",0,2,126962.41
3491,0,43,"France","1","Female",0,1,55119.53
3440,0,31,"France","1","Female",0,2,110498.1
3089,1,21,"Germany","1","Female",151701.45,3,170138.68
5372,0,30,"France","0","Male",89182.09,1,13126.9
3508,0,41,"Germany","0","Female",142015.76,1,114323.66
8044,0,68,"France","1","Male",0,2,84932.4
9396,0,28,"France","1","Female",0,2,142029.17
6163,0,35,"France","1","Female",114991.45,1,37392.56
3186,0,30,"France","0","Male",106396.48,2,62905.29
5739,0,23,"Germany","1","Female",123575.51,1,95148.28
5023,0,39,"Spain","0","Male",129709.62,1,173197.12
9128,0,34,"France","1","Male",79951.9,1,166038.27
5364,0,56,"Germany","0","Female",115897.73,2,55551.26
4412,1,47,"Spain","0","Female",213146.2,1,75161.25
8450,0,35,"Spain","0","Male",0,2,190588.59
7615,0,28,"France","0","Male",137222.77,1,62375.1
4685,1,33,"France","1","Male",0,1,133570.43
7225,1,35,"Germany","0","Female",111362.76,3,140803.7
4487,0,39,"Germany","1","Male",0,2,147600.54
6601,1,50,"France","1","Male",162702.35,1,150548.5
5079,1,36,"France","0","Female",0,1,185580.89
9031,1,19,"France","0","Female",0,1,113171.61
3064,1,34,"Germany","1","Female",0,1,137995.66
9721,0,38,"Spain","1","Male",129728.6,1,13549.34
9325,0,33,"France","0","Male",0,2,126551.65
4245,0,43,"France","0","Male",0,2,106197.44
4061,0,50,"France","0","Male",128793.63,1,20893.61
9267,1,51,"Germany","1","Male",106901.94,1,2079.2
9104,0,30,"France","1","Male",80262.66,1,50906.65
6398,0,33,"Germany","0","Female",92659.2,3,45591.23
8937,0,37,"France","0","Male",0,2,35593.18
4361,0,39,"Germany","1","Male",84468.67,2,197221.81
9834,1,45,"Germany","0","Female",155447.65,2,51871.95
6044,0,30,"Spain","1","Male",0,2,50839.85
4420,0,32,"Spain","0","Male",161628.66,1,72909.75
9208,0,38,"France","0","Female",48387,1,184796.84
4087,0,44,"Germany","1","Male",95488.82,1,107013.59
6637,0,67,"France","1","Male",100755.66,1,186775.25
6361,0,44,"France","1","Female",0,2,93883.53
4929,0,45,"France","0","Male",127864.4,1,87107.57
7945,0,27,"France","0","Female",0,2,104852.6
8008,1,50,"Germany","1","Male",122227.71,1,175709.4
3129,0,40,"Spain","1","Female",92053.44,2,143681.83
6993,0,46,"France","1","Male",0,2,65998.26
9616,0,32,"Germany","1","Male",40172.91,2,137439.34
3468,0,38,"Germany","1","Male",115702.67,2,25059.05
3771,0,41,"France","1","Male",88594.93,1,147100.72
8129,0,71,"Spain","1","Female",0,2,186942.49
3199,0,24,"Spain","0","Female",0,2,197866.55
3038,0,32,"Spain","0","Female",0,2,10722.54
4263,0,31,"Spain","1","Female",0,1,5719.11
4428,0,24,"France","0","Male",0,2,171837.06
7201,1,49,"Germany","0","Female",108632.48,3,184178.29
7684,0,38,"France","0","Male",82259.29,1,8996.97
7254,0,34,"France","1","Female",67816.72,1,29641.58
3240,0,31,"France","0","Male",0,2,31474.27
3507,0,63,"France","1","Male",0,2,104786.59
3128,0,34,"Germany","0","Female",129417.82,1,153727.32
6763,0,42,"France","0","Female",0,2,82565.01
3863,0,31,"France","1","Male",113292.17,1,122639.73
9939,0,30,"France","0","Male",104677.09,1,145115.95
7905,0,24,"France","0","Male",0,2,98802.76
7542,0,54,"Germany","1","Female",75900.84,1,192154.66
4001,0,35,"France","1","Male",138782.76,1,98820.09
9348,0,37,"France","0","Male",0,2,126722.57
9459,0,42,"Spain","0","Female",0,2,137402.27
7601,1,40,"Germany","0","Female",126645.13,1,168184.62
5666,0,32,"France","0","Male",107871.72,1,125302.64
7453,0,34,"Germany","1","Male",0,2,123825.83
4216,1,55,"Spain","0","Male",148507.24,1,112979.6
3917,1,35,"Germany","0","Female",113948.58,1,99490.01
9802,1,47,"Spain","0","Female",0,1,139266.48
7806,0,31,"France","0","Female",106089.2,1,99537.68
9424,0,25,"France","0","Male",150126.44,1,13411.67
8402,0,33,"Spain","0","Male",122017.19,1,76611.33
3475,0,38,"Spain","1","Male",0,2,46635.11
7666,0,27,"France","0","Male",0,2,111471.55
4528,0,30,"Spain","1","Female",122227.71,2,135083.73
9523,0,33,"Spain","1","Male",0,2,158268.84
9437,0,45,"France","1","Male",140418.81,1,173454.07
9904,0,42,"France","0","Male",0,2,162443.05
9931,0,33,"Germany","1","Male",120879.73,2,1787.85
7859,0,35,"France","1","Female",187530.66,2,37976.36
8813,0,66,"France","1","Female",0,1,170072.9
6638,1,47,"Germany","0","Male",105245.21,1,173784.04
7054,1,26,"Spain","0","Female",109958.15,2,50230.31
5158,0,41,"France","1","Female",125785.23,2,70523.92
5426,0,38,"Spain","0","Male",0,2,105986.01
6885,0,26,"Spain","1","Female",137998.2,2,168989.77
4783,0,38,"France","1","Male",140894.06,2,66256.27
6419,0,46,"France","0","Male",109958.15,3,19842.18
4429,1,52,"France","0","Female",0,1,10014.72
7154,0,49,"France","0","Male",0,2,196335.48
6512,0,35,"France","1","Female",107749.03,1,3937.37
4872,0,45,"France","1","Male",77652.4,1,65066.48
3790,0,34,"Spain","1","Male",74371.49,2,151481.86
6408,0,61,"Germany","1","Male",133845.28,1,45180.8
8303,0,26,"France","0","Female",102251.57,1,120672.09
4871,0,36,"France","0","Female",125130.28,1,125961.48
4131,0,41,"France","1","Male",0,1,79888.78
5252,0,29,"France","1","Female",100212.13,1,92381.01
4952,0,40,"Spain","1","Female",0,2,163757.29
5526,1,48,"France","0","Male",121455.65,2,106276.55
4033,0,31,"Spain","1","Male",141078.57,1,24402.87
4207,1,48,"Germany","1","Female",139972.18,1,92144.09
7308,0,37,"France","0","Female",136623.19,1,153228
7227,0,24,"France","0","Male",116497.31,2,185075.63
8784,1,28,"France","1","Female",0,2,7597.83
4454,0,32,"France","0","Male",0,2,67364.42
6310,0,34,"Spain","0","Male",104488.17,1,69372.88
6022,1,56,"Germany","1","Female",0,2,42429.88
9767,0,51,"Germany","1","Female",124513.66,2,80682.35
5649,1,49,"Germany","1","Female",127258.79,1,10842.46
8146,1,37,"Germany","1","Female",123067.63,1,98162.44
3367,0,33,"France","1","Female",156325.38,1,125381.02
6569,0,42,"Spain","1","Female",0,2,90437.87
9082,0,33,"Spain","0","Female",120018.86,2,156792.89
6595,1,62,"France","1","Female",148214.36,1,48571.14
3006,0,25,"France","1","Male",0,2,30380.12
9661,0,43,"Germany","1","Male",140733.74,1,166588.76
8340,0,32,"Spain","0","Male",149814.54,1,31830.06
8803,0,33,"Spain","1","Female",0,2,3729.89
5856,0,32,"Spain","1","Male",147107.91,1,40066.95
9599,0,30,"Germany","0","Male",107106.33,2,172063.09
4660,0,34,"France","1","Male",0,2,9692.58
6662,0,44,"Spain","1","Female",0,2,47729.33
6472,0,35,"Spain","1","Female",133868.21,1,27286.1
6461,0,24,"France","1","Female",127087.06,1,35521.63
6533,0,27,"France","0","Female",0,2,122642.09
7503,0,25,"Germany","1","Male",173459.45,2,44381.06
3396,0,31,"France","0","Female",122570.69,1,199638.56
4729,1,56,"Spain","1","Female",0,2,150694.42
5092,0,47,"France","1","Female",104001.38,1,92033.98
9974,0,59,"France","1","Male",106819.65,1,163570.25
8096,0,39,"Spain","1","Male",108935.39,1,101168.3
6270,0,38,"Spain","1","Male",141287.15,1,118142.79
4359,0,33,"Germany","0","Male",94126.67,1,93718.16
8925,0,33,"France","1","Male",0,2,20893.61
4669,0,28,"France","0","Male",0,2,163563.07
5623,0,32,"France","1","Male",97585.32,2,78560.64
