"ID","Tenure","NetPromoterScore","TransactionFrequency","Age","ComplaintsCount","EstimatedSalary","AvgTransactionAmount","DigitalEngagementScore","CreditScore","Balance","NumOfProducts","Gender","EducationLevel","LoanStatus","Geography","HasCrCard","IsActiveMember","CustomerSegment","MaritalStatus","SavingsAccountFlag","Exited","Outlier_LOF","Outlier_Mahalanobis","Outlier_Mahalanobis_Rob","Num_Metodos_Outlier"
6179,10,8,27,37,0,195635.3,126.940320322671,60,598,0,2,"Female","University","No loan","France","1","1","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
6721,10,9,31,37,0,13935.53,121.744932560327,82,705,0,2,"Female","University","No loan","France","1","1","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
6503,9,8,26,25,0,144723.38,105.481056869671,60,670,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7273,1,5,33,55,0,71972.95,86.5091627198338,64,465,0,2,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9245,7,10,30,39,0,83084.33,59.0360043818294,70,592,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6607,1,9,32,49,0,166164.3,82.1364702271002,31,819,120656.86,4,"Female","High School","No loan","France","0","0","Mass Market","Married","1",1,FALSE,TRUE,FALSE,1
10000,1,10,26,47,0,158845.49,70.2934085851923,38,498,91219.29,1,"Female","University","No loan","Germany","0","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
6764,1,6,31,70,0,102246,85.9275275788546,43,664,0,2,"Female","High School","Active loan","France","1","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
5932,10,3,32,31,1,76642.68,38.9551972772363,37,502,0,1,"Male","Postgraduate","Default risk","France","1","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
7398,1,4,25,39,0,20652.69,175.359869138593,60,612,104502.11,1,"Male","High School","Active loan","Germany","1","0","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
9039,3,10,34,29,0,141872.05,71.9976278701937,74,738,139106.19,1,"Male","University","No loan","Germany","1","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
4694,2,8,32,38,0,54702.66,116.643969495293,65,603,162390.52,2,"Female","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
6961,8,9,35,20,0,197582.79,153.676075826817,78,688,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8143,7,10,30,37,0,109742.8,121.270695231242,33,765,102708.77,1,"Male","Postgraduate","Active loan","Germany","1","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
8078,8,1,30,29,1,192120.66,176.769835803892,58,793,96674.55,2,"Male","Postgraduate","Active loan","Germany","1","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
6460,5,7,23,31,1,152733.89,36.3075614554988,55,622,139834.93,1,"Male","Postgraduate","Default risk","Spain","1","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
6655,0,8,29,36,0,160828.98,83.97850349063,53,705,98382.72,2,"Female","University","No loan","Germany","0","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
8093,3,3,19,51,1,65868.28,148.575268502726,65,587,83739.32,1,"Male","Postgraduate","Active loan","Spain","0","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
4690,2,9,23,33,0,110299.78,382.951473008035,54,535,108825.34,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,TRUE,FALSE,1
7051,0,2,17,24,0,51387.1,173.822153232974,33,705,97544.29,1,"Male","High School","No loan","France","0","1","Affluent","Single","1",0,FALSE,TRUE,FALSE,1
6973,5,9,27,37,0,147521.35,246.210044624496,66,531,168253.21,1,"Male","High School","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8438,4,6,29,45,0,36697.48,58.1694673787654,76,568,118327.17,2,"Male","High School","Active loan","Spain","0","0","Affluent","Single","0",1,FALSE,FALSE,FALSE,0
4837,7,7,25,29,0,49361.84,97.9414218068415,59,775,98630.31,2,"Male","High School","No loan","Spain","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
4275,2,8,43,49,0,192298.84,72.8576706974671,90,634,0,1,"Female","University","No loan","Germany","0","1","Mass Market","Married","1",1,FALSE,TRUE,FALSE,1
5417,3,7,30,43,0,199273.98,97.0624874465259,64,695,95556.31,1,"Male","High School","Active loan","Germany","0","1","Affluent","Single","0",1,FALSE,FALSE,FALSE,0
6796,7,8,30,33,0,68008.85,65.6986140117695,77,652,128135.99,1,"Male","High School","Active loan","Germany","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
4575,8,10,39,51,0,46415.09,95.0691266703685,57,665,0,1,"Female","University","No loan","Spain","0","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
8894,6,1,36,38,0,188639.28,259.063595296497,29,809,0,1,"Female","Postgraduate","Default risk","France","0","1","High Net Worth","Divorced","0",0,FALSE,TRUE,FALSE,1
9034,3,10,29,38,0,185366.56,76.9053439311939,91,678,132835.56,1,"Female","University","No loan","Spain","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4959,1,0,32,29,2,86173.92,82.4243580999256,69,541,127504.57,1,"Female","Postgraduate","Default risk","France","0","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
3760,1,4,31,29,1,112010.02,157.443335668989,44,742,0,1,"Male","High School","Active loan","France","0","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
3894,2,5,22,51,0,53581.14,145.433241198765,46,697,38617.2,1,"Male","High School","Active loan","Germany","1","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
4699,10,0,27,46,3,117369.52,181.757540753849,35,520,85216.61,1,"Female","Other","Default risk","France","1","0","High Net Worth","Widowed","0",1,FALSE,TRUE,FALSE,1
8513,7,5,40,38,0,93524.22,75.3981520456768,59,637,79656.81,1,"Female","High School","Active loan","Germany","1","0","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
3472,5,8,33,43,0,176692.87,58.6819603720518,42,644,112146.12,2,"Male","University","No loan","France","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7033,3,8,25,38,0,71856.3,116.365695686183,38,432,135559.8,2,"Male","High School","No loan","Germany","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6865,2,5,27,31,0,98820.39,93.175486701838,56,747,125167.02,2,"Male","High School","No loan","Spain","0","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
7808,4,2,35,34,0,66721.98,165.523196634404,38,559,99607.37,2,"Male","High School","No loan","France","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
4488,8,4,41,36,0,161668.15,181.925861785056,36,649,0,2,"Male","University","No loan","Spain","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3840,7,4,28,41,0,81259.25,102.058123508562,61,549,0,2,"Female","High School","No loan","Spain","0","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
4091,0,2,34,48,0,34941.23,123.712844373784,53,544,0,1,"Male","High School","No loan","France","1","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
9923,0,2,33,63,0,119419.37,65.4691081615322,67,644,0,1,"Male","High School","No loan","Spain","1","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
5965,2,10,37,42,0,136377.21,83.2812935698336,52,583,0,1,"Male","University","No loan","Germany","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9063,1,9,23,29,0,112269.67,41.5794574679539,61,729,0,2,"Male","High School","No loan","Spain","1","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
6486,7,10,24,42,0,28698.17,111.755953146153,60,687,129895.19,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5349,3,9,27,33,0,42581.09,104.519292523516,69,708,95927.04,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7700,3,10,22,33,0,44374.44,104.332122695578,62,510,110624.99,1,"Female","University","No loan","France","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5341,1,5,43,38,0,115068.99,34.020705791633,43,612,0,2,"Female","High School","Active loan","France","0","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
9412,6,8,34,36,0,191393.26,97.8116160395368,76,622,114631.23,2,"Female","High School","Active loan","France","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
8002,10,10,37,32,0,43595.9,125.197591236376,63,668,144606.22,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8951,1,6,35,42,0,123006.91,88.8965280919283,60,587,0,2,"Male","High School","Active loan","Spain","0","0","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
3660,9,9,34,27,0,46422.46,295.509887369157,79,813,111348.15,1,"Male","High School","No loan","Germany","1","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
8627,9,3,37,69,1,152740.16,125.84316574607,66,494,93320.8,2,"Female","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0",0,TRUE,FALSE,FALSE,1
8103,1,6,38,55,0,137674.96,108.918378254735,66,667,116121.67,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
5148,4,10,29,39,0,77705.75,88.8783429118071,50,807,0,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4121,4,1,32,39,2,143133.18,159.10850625723,64,774,112510.89,2,"Male","Postgraduate","Default risk","France","1","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
4262,4,2,21,22,0,70007.67,70.1152677331292,38,518,0,2,"Male","High School","No loan","Germany","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
5318,1,10,30,54,0,14083.12,74.1321828940975,57,574,99774.5,1,"Female","University","No loan","France","0","1","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
9484,2,8,35,48,0,162812.16,214.696863776182,36,703,81173.83,1,"Male","University","No loan","France","0","1","Mass Market","Married","1",0,TRUE,FALSE,FALSE,1
9016,7,8,34,38,0,193502.93,196.520532208639,70,612,110615.47,1,"Female","High School","No loan","France","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
3215,5,8,30,36,0,106977.8,66.657809227185,69,721,0,2,"Female","High School","Active loan","Spain","0","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
7361,9,3,29,40,1,178616.73,57.348328068716,64,577,125389.7,1,"Male","Postgraduate","Active loan","Spain","1","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
5807,8,10,39,26,0,159165.7,179.228264709121,64,647,0,2,"Female","University","No loan","Spain","1","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
6108,0,9,25,42,0,97906.38,105.359090353618,64,553,77599.23,1,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9248,6,3,30,38,1,94415.6,122.34198126537,35,560,0,2,"Male","Postgraduate","Default risk","Spain","1","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
7197,6,1,24,54,2,84920.49,65.0122473356695,66,757,111729.47,2,"Female","Postgraduate","Default risk","Germany","0","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
4775,6,9,37,38,0,91763.67,95.4135783762903,67,579,0,2,"Male","University","No loan","France","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9682,9,9,36,37,0,104665.79,57.772558611352,47,586,167735.69,2,"Male","University","No loan","Germany","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3213,4,9,36,23,0,110472.12,73.063029925362,58,670,119624.54,2,"Male","High School","No loan","France","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
6647,2,5,36,44,0,149665.65,69.4552747930047,50,637,0,2,"Female","High School","Active loan","France","0","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
3364,4,8,25,48,0,136603.42,88.2984630085081,63,539,107192.38,1,"Female","University","No loan","Germany","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8489,5,6,32,58,0,120830.73,84.4640873884292,70,617,70105.87,1,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7771,0,8,41,29,0,175518.31,49.949669979296,82,687,107712.57,2,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7549,9,8,33,42,0,85983.54,252.383346720072,57,543,89838.71,3,"Male","University","No loan","France","1","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
6567,5,8,21,35,0,126012.57,218.017724932009,67,653,90413.12,2,"Female","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5544,1,6,38,45,0,147224.27,94.9657422361095,58,600,0,2,"Female","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4788,5,7,22,40,0,155061.97,75.2240236064138,60,505,47869.69,2,"Male","High School","Active loan","Germany","1","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
4315,6,8,27,35,0,53994.64,65.5328012000103,82,668,102482.76,1,"Female","High School","No loan","Germany","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3898,5,7,26,36,1,160835.3,90.6652319375764,53,768,180169.44,2,"Female","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
5411,0,9,34,39,0,27802,181.546363669349,58,496,90963.49,1,"Male","University","No loan","France","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9089,7,0,32,45,3,174205.22,128.749910258893,70,546,127728.24,1,"Male","Postgraduate","Default risk","Spain","1","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
3394,0,9,25,25,0,184221.11,248.471979197603,59,616,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3723,3,2,25,30,0,129273.94,236.024345636441,81,670,0,2,"Male","High School","No loan","France","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
6936,9,1,36,61,2,137985.69,140.676086307889,84,615,0,3,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",1,FALSE,TRUE,FALSE,1
3058,2,7,35,24,1,27474.81,72.3469530844156,42,704,148197.15,2,"Male","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
7909,7,9,27,36,0,23180.37,72.7347330363602,87,548,0,2,"Male","University","No loan","Spain","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8528,7,9,28,40,0,49063.42,123.632375314023,51,541,96674.55,2,"Male","University","No loan","Germany","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5111,4,10,36,39,0,109742.55,50.4290509164153,60,850,165438.26,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
4938,10,10,26,35,0,23129.46,91.3113327747032,64,636,74371.49,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9454,4,2,22,43,0,20134.07,203.552848704049,78,613,0,1,"Male","High School","No loan","Germany","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
8251,4,8,33,63,0,177703.15,116.848206592163,45,587,0,2,"Female","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8040,1,6,39,23,0,90055.08,192.991545802653,71,570,0,1,"Male","University","No loan","France","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9133,8,8,23,28,0,158585.17,147.250296188461,64,548,0,2,"Female","University","No loan","Germany","0","1","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
6750,9,9,30,28,0,74405.34,88.5985757154502,90,524,0,2,"Male","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
3928,9,10,43,36,0,108377.82,118.032878524,82,733,0,2,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5144,2,10,30,30,0,159165.7,95.4483342912513,55,605,0,2,"Female","University","No loan","Spain","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6930,7,10,22,37,0,117690.58,60.6594268096775,59,537,0,4,"Female","University","No loan","France","0","1","Mass Market","Married","1",1,FALSE,TRUE,FALSE,1
6979,1,8,33,31,0,123775.15,116.482903496499,46,607,100912.19,1,"Female","University","No loan","France","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3061,2,10,23,41,0,28778.98,121.380386126773,69,623,97819.36,1,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6914,8,0,31,28,3,144275.39,141.474082190007,53,758,139265.63,1,"Female","Postgraduate","Default risk","Germany","1","0","High Net Worth","Divorced","0",1,FALSE,FALSE,FALSE,0
6176,4,8,33,32,0,45750.21,90.3441190137936,76,621,0,2,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
4619,8,10,32,46,0,139266.48,66.7239250630298,65,629,182364.53,1,"Female","University","No loan","Spain","0","1","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
5088,4,4,32,24,0,117939.17,54.4667041196923,78,459,0,1,"Male","High School","Active loan","France","0","0","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
8306,1,9,29,43,0,77837.63,74.9255572641178,41,767,76408.85,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3414,6,10,30,43,0,156787.34,148.862119807046,45,644,12459.19,1,"Female","Postgraduate","Active loan","Spain","1","0","High Net Worth","Divorced","0",1,FALSE,FALSE,FALSE,0
8174,3,10,28,39,0,11159.19,126.607489976273,80,850,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7915,1,8,23,49,0,119087.25,120.878100140628,61,820,0,2,"Female","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6018,2,6,29,28,0,155846.69,130.628907765717,61,527,123802.98,2,"Female","High School","Active loan","Germany","1","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
4840,7,10,33,42,0,130404.53,76.4874176357073,69,495,0,2,"Female","University","No loan","France","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3327,1,10,35,36,0,103557.85,199.565963031583,61,686,123601.56,2,"Male","High School","Active loan","Germany","1","0","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
7299,8,7,35,23,0,117916.63,256.106179447557,20,797,93578.68,2,"Male","High School","Active loan","Spain","1","0","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
5790,5,9,18,37,0,120031.29,76.7035361272882,86,691,113899.92,1,"Female","High School","Active loan","France","1","0","Affluent","Single","0",0,TRUE,FALSE,FALSE,1
9750,3,10,38,33,0,7035.36,71.7882746443358,78,696,113948.58,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6414,9,10,33,56,0,185791.9,114.583132969116,87,814,136596.85,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9877,8,9,24,43,0,40066.95,147.842213600163,66,601,95167.55,3,"Female","University","No loan","France","1","1","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
3441,7,8,36,29,0,51099.56,56.5949806404569,86,718,147527.03,1,"Male","University","No loan","France","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8039,7,9,33,32,0,96528,87.8346395987997,47,811,94753.55,2,"Female","High School","No loan","Germany","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5301,5,2,33,43,1,184954.11,187.793295547713,53,451,0,2,"Male","High School","No loan","Germany","0","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
8168,1,9,28,35,0,57549.65,38.5039394784994,41,648,157559.59,2,"Female","High School","No loan","Spain","0","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
4950,3,9,33,27,0,76889.79,124.772822266425,69,529,0,2,"Female","University","No loan","Germany","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5251,6,0,25,42,4,34231.48,47.4622022357263,64,658,142755.25,1,"Male","Other","Default risk","Germany","1","1","High Net Worth","Widowed","0",0,FALSE,TRUE,FALSE,1
