"ID","X","Tenure","NetPromoterScore","TransactionFrequency","Age","ComplaintsCount","EstimatedSalary","AvgTransactionAmount","DigitalEngagementScore","CreditScore","Balance","NumOfProducts","Exited","Gender","EducationLevel","LoanStatus","Geography","HasCrCard","IsActiveMember","CustomerSegment","MaritalStatus","SavingsAccountFlag"
5685,3798,1,9,22,43,0,161407.48,125.197591236376,57,760,175735.5,1,0,"Male","High School","No loan","Spain","1","1","Mass Market","Married","1"
9006,3799,4,4,35,38,0,140938.95,97.3519989483016,59,662,136624.6,2,0,"Female","High School","No loan","Spain","1","0","Mass Market","Married","1"
4470,3800,9,5,35,75,0,105425.18,119.863353117868,53,511,105609.17,1,0,"Female","High School","Active loan","Germany","0","1","Affluent","Single","1"
7471,3801,7,8,22,35,0,18461.9,79.4251244588782,82,727,0,2,0,"Female","University","No loan","Spain","1","0","Mass Market","Married","1"
5849,3802,3,0,33,30,4,116692.8,135.541953559148,86,682,0,2,0,"Female","Other","Default risk","France","1","0","High Net Worth","Widowed","0"
5445,3803,7,3,42,40,1,141652.2,97.6198911502901,71,792,0,1,0,"Female","Postgraduate","Active loan","Spain","1","0","High Net Worth","Divorced","0"
9067,3804,8,8,33,23,0,56759.79,93.4686131425161,44,773,0,2,0,"Female","High School","Active loan","Spain","1","1","Affluent","Single","1"
3309,3805,1,2,27,40,0,58855.85,170.669652278366,67,664,115409.18,2,0,"Female","High School","Active loan","Germany","0","0","Affluent","Single","1"
3607,3806,1,0,35,36,2,132480.75,160.046783742273,74,519,144753.21,1,0,"Female","Postgraduate","Default risk","Germany","1","0","High Net Worth","Divorced","0"
8629,3807,1,10,29,25,0,124364.63,42.6638324938251,60,730,0,2,0,"Female","High School","No loan","France","1","1","Mass Market","Married","1"
4094,3808,2,10,27,24,0,119927.81,138.872971886786,82,575,183997.7,1,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
7130,3809,9,9,29,58,0,108761.05,37.085378432203,30,644,95441.27,1,1,"Female","High School","No loan","Germany","1","0","Mass Market","Married","1"
7205,3810,4,9,25,37,0,115260.72,121.5013263816,60,657,82500.28,1,0,"Male","High School","No loan","France","1","1","Mass Market","Married","1"
4855,3811,3,10,21,42,0,166475.44,119.190510407963,62,604,0,2,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
7720,3812,3,10,40,36,0,129392.75,83.7729806781282,40,825,146053.66,1,0,"Female","University","No loan","France","1","1","Mass Market","Married","1"
4334,3813,5,5,33,41,0,176945.96,236.855022965346,63,783,106640.5,2,0,"Male","High School","No loan","Germany","1","0","Affluent","Single","1"
3511,3814,9,8,31,38,0,132809.18,111.202936137643,75,659,0,2,0,"Female","University","No loan","France","1","1","Mass Market","Married","1"
3149,3815,10,3,32,40,1,14113.11,313.878458244456,74,753,137456.28,2,0,"Male","Postgraduate","Default risk","Germany","1","1","High Net Worth","Divorced","0"
6161,3816,3,0,34,39,3,102763.69,70.7104642276536,67,706,0,2,0,"Male","Other","Default risk","Spain","0","0","High Net Worth","Widowed","0"
8049,3817,9,8,35,43,0,82081.35,68.5970389664973,52,654,84673.17,2,0,"Female","University","No loan","Germany","1","1","Mass Market","Married","1"
4967,3818,8,10,31,37,0,66013.27,108.646172437243,45,788,141541.25,1,0,"Male","University","No loan","Spain","0","0","Mass Market","Married","1"
3261,3819,5,9,32,35,0,72462.25,269.597258798361,66,608,0,2,0,"Female","High School","No loan","Spain","0","1","Affluent","Single","1"
7301,3820,4,1,35,43,1,149457.81,63.0678177528623,45,577,160838.13,2,0,"Male","Postgraduate","Active loan","Spain","1","1","High Net Worth","Divorced","0"
3560,3821,1,7,39,31,1,27073.81,137.097632876128,89,793,83008.31,2,0,"Male","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0"
9198,3822,1,3,38,30,1,55400.17,104.785703969859,58,676,128207.23,2,0,"Male","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0"
6704,3823,2,0,29,50,3,26578.69,213.573270616757,54,427,113882.31,1,0,"Male","Other","Default risk","Spain","1","0","High Net Worth","Widowed","0"
3271,3824,8,4,36,43,0,178187.28,34.4550062979439,46,569,0,2,0,"Male","High School","Active loan","Spain","1","0","Affluent","Single","0"
7060,3825,1,5,41,30,0,16146,99.2182421986972,89,678,0,2,0,"Female","High School","Active loan","Germany","0","1","Affluent","Single","0"
4757,3826,1,5,28,42,0,16500.66,25.6995814299883,81,807,0,1,1,"Female","University","No loan","Spain","1","0","Mass Market","Married","1"
6123,3827,10,0,38,24,3,47997.39,190.408522910258,51,653,68781.82,1,0,"Male","Other","Default risk","Spain","0","0","High Net Worth","Widowed","0"
3373,3828,5,8,31,38,0,129892.93,79.0389779304039,53,582,0,2,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
5430,3829,2,10,23,40,0,112202.64,196.477988629591,51,555,98759.89,1,0,"Female","University","No loan","Spain","0","0","Mass Market","Married","1"
3559,3830,2,10,31,40,0,34548.74,149.439754715682,60,734,132628.98,1,0,"Female","University","No loan","Germany","1","0","Mass Market","Married","1"
7931,3831,4,6,23,27,0,164223.7,90.7382267893117,61,521,121325.84,1,1,"Male","High School","Active loan","France","1","1","Affluent","Single","0"
5399,3832,0,9,27,36,0,46811.77,162.826746683965,64,709,0,2,0,"Male","High School","No loan","France","1","1","Mass Market","Married","1"
9593,3833,6,10,40,41,0,17536.82,46.6575537616436,57,657,125851.93,1,0,"Female","High School","Active loan","Spain","1","0","Affluent","Single","0"
4801,3834,2,10,34,32,0,116052.92,61.9512246577263,67,677,0,2,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
5101,3835,2,10,22,59,0,10772.13,112.322168495559,57,691,0,2,0,"Female","University","No loan","Germany","1","0","Mass Market","Married","1"
5047,3836,2,0,25,33,3,122925.4,86.2632501692957,60,587,100252.18,1,0,"Male","Other","Default risk","France","0","0","High Net Worth","Widowed","0"
6212,3837,3,10,19,58,0,92606.98,106.932381430877,69,675,0,2,0,"Male","University","No loan","France","0","1","Mass Market","Married","1"
9399,3838,8,10,32,51,0,168773.54,71.0922888063151,45,516,120124.35,2,0,"Male","University","No loan","Spain","0","1","Mass Market","Married","1"
4032,3839,5,10,27,66,0,171442.36,50.5703842486784,70,675,115654.47,2,0,"Male","University","No loan","France","0","0","Mass Market","Married","1"
4493,3840,2,3,33,33,1,166165.93,126.650099374132,38,688,128472.8,1,1,"Male","Postgraduate","Active loan","Germany","0","0","High Net Worth","Divorced","0"
5929,3841,8,0,34,40,3,61164.45,53.7667401037314,40,608,121729.42,1,0,"Female","Other","Default risk","Germany","0","0","High Net Worth","Widowed","0"
5083,3842,8,9,24,30,0,80676.83,85.1989469968809,74,648,145241.63,1,0,"Female","University","No loan","Spain","1","1","Mass Market","Married","1"
5076,3843,8,10,36,24,0,92612.88,136.142155906686,79,636,0,2,0,"Male","University","No loan","France","0","0","Mass Market","Married","1"
3338,3844,5,9,37,39,0,173683,40.9963153011864,41,646,135134.99,1,1,"Female","University","No loan","Germany","1","0","Mass Market","Married","1"
3608,3845,9,1,27,29,2,46735.19,64.0066270594995,64,610,0,3,0,"Male","High School","Active loan","Spain","0","1","Affluent","Single","0"
3627,3846,3,10,24,37,0,198926.36,151.972830530125,41,540,0,2,0,"Male","University","No loan","Germany","0","1","Mass Market","Married","1"
4974,3847,2,7,31,32,0,9468.64,98.8712129388844,33,538,0,2,0,"Male","High School","Active loan","France","0","1","Affluent","Single","0"
4189,3848,6,10,25,51,0,171587.9,105.333666271528,56,631,165312.27,1,0,"Male","University","No loan","France","0","1","Mass Market","Married","1"
8312,3849,1,10,20,60,0,128247.03,88.5735449424221,57,613,87603.35,3,1,"Male","University","No loan","Germany","0","0","Mass Market","Married","1"
7265,3850,0,3,32,31,1,33099.41,96.1529276180792,50,510,106396.48,1,1,"Male","Postgraduate","Active loan","Germany","0","0","High Net Worth","Divorced","0"
8064,3851,6,9,35,36,0,113033.73,95.6395830831949,39,727,140418.81,1,1,"Male","University","No loan","France","1","1","Mass Market","Married","1"
3016,3852,6,1,26,29,1,23596.24,69.1472910683274,55,660,127823.93,1,0,"Female","Postgraduate","Active loan","Spain","1","1","High Net Worth","Divorced","0"
4054,3853,6,9,26,38,0,14721.8,104.187498727354,40,654,115062.61,1,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
4924,3854,2,4,30,30,0,100843.82,152.18995416719,54,572,117696.67,1,0,"Male","High School","No loan","France","1","0","Mass Market","Married","1"
5954,3855,2,8,34,32,0,131301.74,65.2108877984278,86,718,77701.64,1,0,"Female","University","No loan","Spain","0","0","Mass Market","Married","1"
7850,3856,5,9,28,52,0,140857.76,127.649560220899,79,537,100727.5,1,1,"Female","High School","Active loan","Germany","0","1","Affluent","Single","1"
9110,3857,5,10,29,34,0,63092.65,34.3198859943265,47,552,0,2,0,"Female","High School","No loan","France","0","0","Mass Market","Married","1"
5288,3858,4,9,23,34,0,131007.18,74.6716621227251,39,549,121898.82,1,0,"Female","High School","No loan","Germany","0","0","Affluent","Single","1"
3531,3859,4,9,26,61,0,50743.83,64.693517819109,37,465,79144.34,2,0,"Female","University","No loan","France","0","1","Mass Market","Married","1"
6033,3860,7,8,23,31,0,156593.09,118.064547157622,39,821,0,2,0,"Female","University","No loan","France","0","0","Mass Market","Married","1"
9274,3861,4,5,28,59,0,190019.61,105.968608870773,57,757,0,1,0,"Male","High School","No loan","Spain","1","1","Affluent","Single","1"
3230,3862,3,0,33,21,3,164537.17,72.697448077857,46,721,139584.57,2,0,"Female","Other","Default risk","Germany","1","1","High Net Worth","Widowed","0"
7970,3863,9,8,24,58,0,35825.18,62.0334771287712,66,763,187911.55,1,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
5067,3864,7,9,32,31,0,2560.11,91.1664973424072,41,764,0,1,0,"Male","High School","No loan","Spain","1","1","Affluent","Single","1"
3483,3865,9,3,29,67,1,51219.8,223.582531336459,46,646,0,2,0,"Female","Postgraduate","Default risk","Spain","1","1","High Net Worth","Divorced","0"
4408,3866,3,5,31,41,0,137180.95,230.194353008962,74,735,179904,1,0,"Female","High School","Active loan","France","1","1","Affluent","Single","1"
7884,3867,1,9,29,27,0,35884.91,148.537706295395,85,561,74298.43,1,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
9027,3868,7,4,25,31,0,188377.21,137.780985881065,78,705,0,2,0,"Female","University","No loan","Germany","1","1","Mass Market","Married","1"
9572,3869,7,9,31,20,0,119348.28,79.5488215368911,83,588,0,1,0,"Male","High School","Active loan","France","0","1","Affluent","Single","0"
6807,3870,2,1,21,18,2,129654.22,230.194353008962,82,551,176139.5,2,0,"Male","Postgraduate","Default risk","France","0","0","High Net Worth","Divorced","0"
8795,3871,0,9,27,52,0,36923.67,128.974735246734,78,651,181821.96,2,1,"Male","High School","No loan","France","0","1","Affluent","Single","1"
3652,3872,2,5,31,25,0,175373.46,134.979762530078,73,653,158266.42,1,0,"Female","University","No loan","Germany","1","1","Mass Market","Married","1"
5003,3873,1,10,30,39,0,7667.48,102.797233387877,68,657,181804.34,2,0,"Female","University","No loan","France","1","0","Mass Market","Married","1"
6347,3874,10,5,28,42,0,171099.22,128.951004582357,64,513,0,2,0,"Male","University","No loan","France","0","0","Mass Market","Married","1"
9085,3875,2,3,31,67,1,197145.89,53.0405625265955,68,693,114510.85,1,0,"Male","Postgraduate","Default risk","France","0","0","High Net Worth","Divorced","0"
5860,3876,7,10,26,36,0,62722.44,56.4362616811437,64,850,131317.48,1,0,"Female","University","No loan","France","1","1","Mass Market","Married","1"
8563,3877,8,9,24,27,0,135536.72,85.4336146984041,48,679,76510.52,2,0,"Male","High School","No loan","Spain","1","0","Affluent","Single","1"
4260,3878,1,10,23,43,0,167179.48,140.621724539645,65,749,124209.02,1,0,"Male","High School","No loan","Spain","1","1","Affluent","Single","1"
3642,3879,5,7,24,38,0,10008.68,103.507019925482,59,762,0,2,0,"Female","University","No loan","Spain","1","1","Mass Market","Married","1"
3363,3880,1,8,29,28,0,123454.62,112.357979688253,51,577,180530.51,1,0,"Female","University","No loan","France","0","0","Mass Market","Married","1"
8590,3881,7,8,32,56,0,80963.92,124.689688418372,42,699,0,1,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
9900,3882,4,10,27,43,0,87537.32,63.970234714855,68,769,110182.54,2,0,"Female","University","No loan","Germany","1","0","Mass Market","Married","1"
8230,3883,6,10,36,31,0,71009.84,74.8301603267127,51,709,0,2,0,"Male","University","No loan","Spain","1","1","Mass Market","Married","1"
7730,3884,5,8,28,46,0,139297.71,67.9268567012132,63,618,157955.83,1,0,"Male","University","No loan","Germany","0","0","Mass Market","Married","1"
7836,3885,4,9,31,36,0,166694.93,82.1264166950618,75,674,126605.14,1,0,"Female","University","No loan","France","1","0","Mass Market","Married","1"
9552,3886,4,10,29,42,0,38152.01,118.758947092175,57,652,0,2,0,"Female","University","No loan","Germany","1","1","Mass Market","Married","1"
5793,3887,3,9,23,31,0,199727.72,45.4690629014842,73,757,75381.15,2,0,"Male","High School","No loan","France","1","1","Mass Market","Married","1"
8815,3888,8,6,26,43,0,190686.16,86.7232839929963,50,658,0,2,0,"Female","High School","Active loan","France","1","0","Affluent","Single","0"
9428,3889,3,6,25,46,0,119059.13,130.302260672473,39,510,136214.08,1,0,"Female","High School","Active loan","France","0","0","Affluent","Single","0"
7654,3890,2,8,35,28,0,113291.75,110.399128944344,34,635,79064.85,1,0,"Female","University","No loan","Germany","0","1","Mass Market","Married","1"
9171,3891,3,2,30,38,0,15378.75,267.860257649584,67,587,126152.84,1,0,"Male","High School","No loan","France","0","1","Affluent","Single","1"
9630,3892,3,1,29,29,2,134589.58,63.0385835337721,62,733,106545.53,1,0,"Male","University","No loan","Germany","1","1","Mass Market","Married","1"
3987,3893,3,4,29,67,0,43486.73,235.036744782925,45,503,0,2,0,"Female","High School","Active loan","France","1","1","Affluent","Single","1"
8702,3894,3,4,22,43,0,62700.08,92.0770895632462,40,713,0,2,0,"Female","High School","Active loan","France","1","1","Affluent","Single","0"
9611,3895,7,10,37,41,0,61018.85,124.109504559208,36,721,0,2,0,"Male","University","No loan","France","0","1","Mass Market","Married","1"
3616,3896,4,8,34,28,0,143598.7,145.814795056286,60,659,132578.92,1,0,"Male","High School","No loan","France","1","0","Affluent","Single","1"
4615,3897,8,5,24,52,0,103557.85,85.8311507264362,65,624,133723.43,2,1,"Female","High School","Active loan","Germany","0","0","Affluent","Single","1"
5127,3898,10,8,31,39,0,171971.25,75.4906013313644,42,704,0,2,1,"Female","University","No loan","Germany","1","0","Mass Market","Married","1"
4495,3899,7,3,34,43,1,198251.52,79.8805539388078,74,569,0,2,0,"Female","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0"
3584,3900,4,1,38,41,2,5635.63,158.984839978374,54,583,107041.3,1,0,"Male","Postgraduate","Active loan","Spain","1","1","High Net Worth","Divorced","0"
8492,3901,1,9,27,35,0,167162.43,322.399081517042,66,578,56580.93,2,1,"Male","University","No loan","Germany","1","0","Mass Market","Married","1"
9918,3902,7,0,31,44,3,58652.23,44.0739203119516,61,648,0,2,0,"Female","Other","Default risk","France","1","1","High Net Worth","Widowed","0"
6435,3903,6,6,37,27,0,5097.67,76.5094463940556,78,566,132129.72,1,0,"Female","High School","Active loan","France","1","1","Affluent","Single","0"
7691,3904,9,8,25,38,0,148977.72,100.089466742933,38,665,106831.69,1,0,"Female","High School","No loan","France","0","1","Affluent","Single","1"
9301,3905,4,8,26,54,0,26163.74,107.524357242795,63,749,144768.94,1,1,"Male","University","No loan","Germany","1","0","Mass Market","Married","1"
8929,3906,6,1,30,35,2,104118.93,71.5274388703182,27,645,145644.05,1,0,"Female","Postgraduate","Active loan","France","0","0","High Net Worth","Divorced","0"
4778,3907,5,9,21,23,0,164128.41,93.6174783553912,75,450,0,1,1,"Female","University","No loan","France","0","0","Mass Market","Married","1"
9058,3908,2,7,26,56,0,25222.6,266.77803968827,49,675,0,2,1,"Female","High School","Active loan","France","1","1","Affluent","Single","0"
8353,3909,2,3,37,29,1,170421.13,92.6379883797892,54,738,0,2,0,"Male","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0"
8963,3910,5,1,30,26,1,146785.44,61.3580913150053,58,727,121508.28,1,0,"Male","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0"
7003,3911,7,3,31,38,1,104393.78,121.829399775012,83,769,0,2,0,"Male","Postgraduate","Active loan","France","0","1","High Net Worth","Divorced","0"
8054,3912,9,10,32,42,0,198193.75,151.434721400964,57,850,61811.23,2,0,"Female","University","No loan","France","1","1","Mass Market","Married","1"
5912,3913,6,2,29,37,0,193995.37,227.818586175819,94,573,105317.73,2,0,"Female","High School","Active loan","Spain","0","1","Affluent","Single","1"
8041,3914,8,6,32,24,0,98208.62,68.9233973334372,71,544,0,1,0,"Male","High School","Active loan","France","1","1","Affluent","Single","1"
5243,3915,5,8,26,56,0,124954.56,148.368709027429,69,604,62732.65,2,0,"Female","University","No loan","France","0","1","Mass Market","Married","1"
8561,3916,1,0,29,32,3,1703.58,274.134492004117,34,712,0,1,0,"Male","Other","Default risk","France","0","0","High Net Worth","Widowed","0"
