"ID","Tenure","NetPromoterScore","TransactionFrequency","Age","ComplaintsCount","EstimatedSalary","AvgTransactionAmount","DigitalEngagementScore","CreditScore","Balance","NumOfProducts","Gender","EducationLevel","LoanStatus","Geography","HasCrCard","IsActiveMember","CustomerSegment","MaritalStatus","SavingsAccountFlag","Exited"
7385,7,0,31,50,4,645.61,128.290840119692,58,623,126608.37,2,"Male","Other","Default risk","Germany","0","0","High Net Worth","Widowed","0",1
7660,6,9,32,36,0,118959.64,56.1064607262499,50,539,0,3,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",0
4800,9,4,31,50,0,62989.82,299.421270906911,66,805,130023.38,1,"Male","High School","Active loan","Germany","1","0","Affluent","Single","1",1
9621,4,8,30,46,0,108699.59,58.0546814372493,30,706,105214.58,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",1
6376,4,6,30,41,0,73743.95,188.704788188578,78,742,92805.72,2,"Female","High School","Active loan","Spain","0","1","Affluent","Single","0",1
9688,2,6,22,38,0,97593.16,41.4316859207607,37,519,112957.26,2,"Male","High School","Active loan","France","1","0","Affluent","Single","0",0
6747,6,9,30,61,0,66238.23,157.326703620207,73,611,131583.59,4,"Female","High School","No loan","France","0","1","Mass Market","Married","1",1
7745,3,8,28,34,0,102628.98,113.403363969423,57,665,102143.93,2,"Female","University","No loan","France","1","1","Mass Market","Married","1",0
4115,2,8,28,44,0,126241.4,59.2918678046819,50,667,122806.95,1,"Male","High School","No loan","France","0","0","Mass Market","Married","1",0
4998,10,2,23,44,0,98301.61,119.792373696641,65,416,122189.66,2,"Female","High School","No loan","Germany","1","0","Affluent","Single","1",0
5124,0,5,39,35,0,137276.83,111.144406400052,91,687,128736.39,1,"Male","High School","Active loan","France","0","1","Affluent","Single","1",0
7077,4,10,28,45,0,101485.72,120.367325930623,68,519,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0
4843,3,2,30,42,0,43612.06,138.87063130052,71,651,143145.87,3,"Female","High School","Active loan","Germany","1","1","Affluent","Single","0",0
7168,1,2,22,52,0,80259.67,71.7277635041972,36,727,147493.7,2,"Female","High School","Active loan","Spain","1","0","Affluent","Single","1",1
9549,5,9,34,41,0,81313.51,88.536742987353,54,838,0,2,"Female","University","No loan","France","1","0","Mass Market","Married","1",0
9681,3,8,38,23,0,1114.12,69.0864511570551,79,829,103457.76,2,"Female","University","No loan","Germany","0","0","Mass Market","Married","1",0
3971,10,5,31,25,0,50908.48,71.4612650574267,62,666,141162.08,1,"Female","High School","Active loan","France","1","0","Affluent","Single","1",0
5957,1,3,33,52,1,27274.6,193.937080801504,77,655,151391.68,1,"Female","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0",1
8449,3,10,35,39,0,19596.73,47.2725197174074,65,662,0,1,"Male","University","No loan","France","0","0","Mass Market","Married","1",0
8277,4,9,31,32,0,159676.55,62.2976955463729,63,596,0,2,"Female","High School","Active loan","Spain","1","1","Affluent","Single","0",0
8620,1,10,26,30,0,23317.88,159.885269336926,38,605,139762.13,2,"Male","Other","Default risk","Germany","1","1","High Net Worth","Widowed","0",0
5146,8,10,27,23,0,17163.75,151.049696948156,48,571,151097.28,1,"Female","High School","Active loan","Germany","0","1","Affluent","Single","1",0
6287,0,10,35,64,0,3185.67,71.6530689878612,40,640,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0
5327,9,9,32,36,0,80963.92,20.0474817771193,58,567,0,2,"Female","High School","No loan","Spain","0","1","Mass Market","Married","1",0
5183,10,10,28,29,0,140746.13,158.105022350661,62,616,149318.55,1,"Male","University","No loan","Germany","0","0","Mass Market","Married","1",0
3099,1,7,36,30,0,60485.98,122.606537163219,55,660,163034.82,2,"Male","High School","Active loan","Germany","1","1","Affluent","Single","0",0
7218,0,7,34,24,0,71405.17,104.761506549424,49,752,97378.54,1,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",0
6226,8,8,30,41,0,165385.55,65.8363427295065,70,653,102768.42,1,"Male","High School","Active loan","Spain","1","1","Affluent","Single","0",0
6404,4,9,29,43,0,21006.1,70.1342172926781,34,683,175739.36,1,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",1
7344,4,10,30,27,0,33949.67,166.738610763303,54,606,0,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",0
8245,7,6,31,33,0,15142.1,48.8834822284586,60,696,130367.87,1,"Female","High School","Active loan","Germany","1","0","Affluent","Single","0",1
3093,7,2,32,25,0,89666.28,83.3855603047967,65,791,0,1,"Male","High School","No loan","Spain","1","0","Affluent","Single","1",0
6866,3,9,28,48,0,58203.67,225.552128660307,66,630,134542.73,1,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",1
3709,7,4,25,38,0,38308.34,88.357154817483,80,718,0,2,"Female","High School","Active loan","Spain","1","0","Affluent","Single","0",0
9002,2,1,34,35,1,11631.34,158.31857912611,75,573,128243.03,1,"Male","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0",0
4889,7,7,28,32,1,44099.75,58.5664026877734,54,527,0,2,"Male","Postgraduate","Active loan","France","0","1","High Net Worth","Divorced","0",0
7659,10,1,31,59,2,191070.01,106.766104407367,72,576,27755.97,1,"Female","Postgraduate","Active loan","Germany","0","1","High Net Worth","Divorced","0",0
4502,4,7,28,41,0,33700.52,43.4610566122754,44,548,152760.24,1,"Female","High School","Active loan","France","0","1","Affluent","Single","0",0
6430,7,2,17,40,0,103898.59,51.5298512305411,66,685,0,2,"Female","High School","Active loan","France","1","1","Affluent","Single","1",0
3540,9,7,28,35,1,112781.5,122.853644155483,74,792,126772.57,1,"Female","Postgraduate","Default risk","France","1","1","High Net Worth","Divorced","0",0
8663,7,8,31,52,0,28806.32,100.477977950772,54,698,107304.39,2,"Male","High School","No loan","France","1","0","Affluent","Single","1",1
9508,0,10,37,71,0,29837.65,57.348328068716,49,628,134208.25,2,"Male","University","No loan","France","0","1","Mass Market","Married","1",0
7181,3,6,29,29,0,134462.29,82.9375596087727,75,718,0,1,"Female","High School","Active loan","France","0","1","Affluent","Single","0",0
9528,7,1,37,38,1,87067.73,262.48747853466,73,750,119565.92,1,"Female","Postgraduate","Active loan","Spain","1","0","High Net Worth","Divorced","0",0
3479,1,2,31,33,0,149370.93,30.7407844947617,61,803,0,2,"Female","High School","No loan","France","1","1","Mass Market","Married","1",0
3024,2,10,33,43,0,198402.37,117.276449453657,59,579,145843.82,1,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",1
9711,6,10,28,25,0,27308.58,173.081275086691,79,693,161608.81,1,"Male","University","No loan","Germany","0","1","Mass Market","Married","1",0
4511,6,9,36,70,0,162511.55,91.9357623382495,76,721,89047.14,1,"Male","University","No loan","Spain","0","1","Mass Market","Married","1",0
9285,1,10,23,32,0,31635.99,49.470321231266,57,586,0,1,"Female","High School","Active loan","France","0","0","Affluent","Single","0",0
3424,4,6,23,41,0,163524.7,91.5903274954844,51,569,139840.36,1,"Female","High School","Active loan","France","1","1","Affluent","Single","0",0
6184,10,3,33,39,1,176763.27,97.1262063093713,65,788,135139.33,1,"Female","Postgraduate","Active loan","France","0","1","High Net Worth","Divorced","0",0
4554,3,10,32,31,0,65567.91,226.698274719072,54,556,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0
5877,1,6,36,63,0,24506.95,159.432878225479,34,531,115130.34,1,"Female","High School","Active loan","France","1","1","Affluent","Single","1",1
6402,2,8,34,33,0,43106.17,63.1847246108143,79,746,123200.78,1,"Female","High School","No loan","France","1","0","Affluent","Single","1",0
5702,6,8,28,38,0,12757.14,94.0664333556979,67,562,0,2,"Female","University","No loan","Germany","1","1","Mass Market","Married","1",0
8283,1,3,37,59,1,30722.52,241.166322264193,38,444,130652.52,1,"Male","Postgraduate","Active loan","Germany","1","1","High Net Worth","Divorced","0",1
9583,6,4,30,40,0,23305.85,112.456940967233,68,476,114141.64,1,"Male","High School","Active loan","France","1","1","Affluent","Single","0",0
6651,1,9,33,44,0,46675.51,112.164059438645,60,565,83765.35,2,"Female","High School","No loan","France","1","1","Affluent","Single","1",0
9194,4,7,27,30,0,171928.04,81.6527221236912,96,669,81623.67,2,"Female","University","No loan","Spain","1","0","Mass Market","Married","1",0
9025,10,3,32,30,1,114675.75,227.22917957565,79,652,0,2,"Male","Postgraduate","Active loan","Spain","1","1","High Net Worth","Divorced","0",0
8393,9,3,30,28,1,37914.12,68.2719307797117,86,518,125961.74,2,"Male","Postgraduate","Active loan","Germany","1","0","High Net Worth","Divorced","0",1
8458,6,10,33,38,0,108008.05,70.3878011466891,59,655,96654.72,1,"Female","University","No loan","France","0","0","Mass Market","Married","1",0
7228,10,10,28,28,0,128262.14,68.1969657357694,70,722,85225.21,1,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",0
8881,6,9,29,35,0,35989.41,73.843887296865,65,850,0,2,"Female","University","No loan","France","0","0","Mass Market","Married","1",0
9024,4,9,38,38,0,177092.16,103.642671008727,60,670,80214.36,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",0
3580,1,2,34,41,0,157567.37,108.625081121748,82,582,40488.76,1,"Male","High School","No loan","France","1","0","Affluent","Single","1",0
4148,1,3,34,40,1,123547.28,124.779319778653,67,737,101960.74,2,"Male","High School","No loan","Germany","0","0","Affluent","Single","1",0
9844,8,2,31,39,0,66485.26,66.5000146582792,49,834,0,2,"Male","High School","No loan","France","1","1","Affluent","Single","1",0
3360,1,10,28,43,0,152845.99,72.0197947248245,72,500,99004.24,1,"Male","High School","No loan","Spain","1","1","Affluent","Single","1",0
6459,8,7,27,33,0,130824.57,66.8158811575897,36,640,191523.09,1,"Male","High School","Active loan","France","1","1","Affluent","Single","1",0
5207,6,0,36,54,5,172526.9,127.572520798357,75,665,82373.94,1,"Male","Other","Default risk","France","0","0","High Net Worth","Widowed","0",1
7322,10,1,28,55,2,49418.87,78.5329369331759,55,497,120656.86,4,"Female","High School","Active loan","France","1","1","Affluent","Single","1",1
5110,3,0,37,92,3,195563.99,95.2556800034946,63,753,121513.31,1,"Female","Other","Default risk","France","1","1","High Net Worth","Widowed","0",0
8240,9,8,35,26,0,10842.46,88.8815604449254,51,466,105522.06,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",0
7538,6,1,29,47,2,165035.17,173.396786315231,56,512,162261.01,1,"Male","Postgraduate","Active loan","Germany","1","1","High Net Worth","Divorced","0",0
9494,6,9,41,27,0,53874.67,92.0258834938018,69,494,62339.81,2,"Female","University","No loan","France","1","0","Mass Market","Married","1",0
8394,1,0,30,46,3,104272.04,23.8722863955102,86,509,78398.69,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",1
6117,0,7,22,35,0,129333.69,126.60701110354,73,838,93147,2,"Male","University","No loan","Spain","0","1","Mass Market","Married","1",0
3628,5,8,26,32,0,77370.37,70.7104642276536,87,747,67495.04,1,"Female","University","No loan","Spain","0","1","Mass Market","Married","1",0
8237,3,8,32,56,0,147093.84,122.607052850085,37,655,113811.85,2,"Female","University","No loan","Spain","0","1","Mass Market","Married","1",0
9677,8,10,31,34,0,106981.03,71.2512031773985,66,712,0,1,"Female","University","No loan","France","0","0","Mass Market","Married","1",0
3158,2,8,28,35,0,181300.32,69.0017885284616,63,679,0,2,"Male","University","No loan","France","0","0","Mass Market","Married","1",0
6596,9,7,29,74,1,134869.93,55.74960805456,51,523,108131.53,2,"Male","Postgraduate","Active loan","France","0","1","High Net Worth","Divorced","0",0
5532,5,9,24,37,0,81298.09,175.868021310561,78,640,70417.79,1,"Male","University","No loan","Spain","1","0","Mass Market","Married","1",0
5575,5,8,31,32,0,108411.66,75.9893603122874,55,518,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0
6773,7,5,33,39,0,124411.08,72.3565550236738,50,789,124828.46,1,"Male","High School","Active loan","Germany","1","1","Affluent","Single","0",0
6941,5,9,38,31,0,116160.04,250.128299094507,71,623,0,2,"Female","University","No loan","France","0","0","Mass Market","Married","1",0
5420,1,3,28,39,1,80792.83,99.8803133350913,87,620,107041.3,2,"Male","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0",0
4715,6,6,33,29,0,42334.38,85.8649785596782,74,706,104449.8,1,"Female","High School","Active loan","France","0","0","Affluent","Single","1",0
6122,5,3,27,36,1,96366.7,46.3369443598936,44,537,0,2,"Female","Postgraduate","Active loan","Germany","1","0","High Net Worth","Divorced","0",0
9857,1,9,19,60,0,174381.23,57.9548151408679,73,441,140614.15,2,"Male","University","No loan","France","0","1","Mass Market","Married","1",0
3138,5,9,23,52,0,58632.37,188.704788188578,82,799,161209.66,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",0
7222,4,2,32,33,0,22745.5,67.7842599789309,69,501,0,2,"Male","High School","No loan","Germany","1","0","Affluent","Single","1",0
4343,5,10,23,41,0,88279.6,153.64023087618,59,661,0,1,"Male","University","No loan","France","0","1","Mass Market","Married","1",0
4287,4,10,30,28,0,36692.17,105.883795182953,52,570,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0
4188,10,8,25,51,0,80149.27,34.1140068705814,71,775,115280.49,2,"Female","University","No loan","Spain","0","0","Mass Market","Married","1",1
7324,9,9,27,43,0,55313.44,97.4302588386016,83,758,0,1,"Female","High School","No loan","Spain","1","1","Affluent","Single","1",0
3951,9,2,31,52,0,162756.29,103.899281616605,72,622,74135.85,1,"Female","High School","Active loan","Spain","0","1","Affluent","Single","1",1
9435,7,10,22,33,0,117841.06,71.4612650574267,37,718,102874.28,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",0
5515,6,9,34,42,0,41682.3,64.1455458303193,42,748,126704.49,2,"Male","High School","No loan","Germany","1","1","Mass Market","Married","1",0
8935,2,4,37,55,0,94450.97,133.444504818795,44,586,0,2,"Male","High School","Active loan","France","1","1","Affluent","Single","0",0
9704,1,3,39,35,1,111687.57,239.67533986758,70,558,0,2,"Male","Postgraduate","Active loan","France","0","0","High Net Worth","Divorced","0",0
9409,5,10,27,35,0,186490.37,153.235256336399,61,469,0,2,"Male","University","No loan","Spain","1","0","Mass Market","Married","1",0
8271,6,8,25,32,0,15796.66,53.0040279021202,48,786,114512.59,1,"Female","University","No loan","Spain","1","0","Mass Market","Married","1",0
4819,7,8,33,30,0,107067.37,159.390577992323,51,485,121438.58,1,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",0
6138,1,4,29,38,0,184544.59,44.6312583694641,56,553,172812.72,1,"Male","High School","Active loan","Germany","1","0","Affluent","Single","1",0
3766,3,8,26,30,0,161937.62,53.5611524346881,84,483,0,2,"Male","High School","No loan","France","0","1","Mass Market","Married","1",0
5906,1,10,37,41,0,22835.13,114.583132969116,82,757,114754.08,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",1
7317,6,5,28,36,0,164247.51,44.5629966624466,72,638,0,1,"Female","High School","Active loan","France","1","0","Affluent","Single","1",0
3313,10,6,37,51,0,149536.15,49.470321231266,55,487,100829.94,1,"Male","High School","Active loan","Spain","1","1","Affluent","Single","0",0
3157,3,5,30,35,0,183566.78,83.2384730926624,64,594,0,1,"Male","High School","No loan","France","1","0","Affluent","Single","1",0
6369,0,1,29,33,2,52411.99,38.062455353221,43,650,75470.23,1,"Male","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0",0
7988,8,3,31,27,1,21600.11,117.572025749632,76,549,193858.2,1,"Female","High School","Active loan","Spain","0","1","Affluent","Single","0",0
5307,10,10,30,34,0,179435.21,37.4492750686172,69,472,0,4,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",0
6254,3,10,37,25,0,137763.93,114.842128952243,65,480,174330.35,1,"Female","University","No loan","Germany","0","0","Mass Market","Married","1",0
8779,5,6,34,41,0,190429.52,38.4532088835035,52,523,77647.6,2,"Female","High School","Active loan","Germany","1","0","Affluent","Single","0",0
7319,9,9,34,58,0,120415.61,57.7950673804049,48,622,116922.25,1,"Male","High School","No loan","Spain","1","1","Mass Market","Married","1",1
3662,3,1,29,70,1,172240.27,67.7329593421789,26,792,0,2,"Female","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0",0
