"ID","Exited","Age","IsActiveMember","Geography","Balance","Gender","NumOfProducts"
3762,1,36,1,"Spain",150302.84,"Female",1
9151,1,36,1,"France",0,"Male",2
9592,0,45,0,"France",123859.6,"Male",2
3011,0,56,1,"France",193125.85,"Male",1
6153,0,40,1,"France",165282.42,"Female",1
9751,0,66,1,"France",0,"Male",2
9372,0,28,1,"Germany",155978.17,"Male",1
7323,0,50,1,"Germany",135927.06,"Male",1
4939,0,35,0,"Spain",161592.76,"Male",1
7674,0,23,0,"France",107433.48,"Male",1
6869,0,37,1,"Germany",95022.57,"Female",1
4486,0,41,1,"Germany",92618.62,"Female",1
4731,0,28,1,"Germany",129335.65,"Female",1
4310,0,34,1,"Spain",158741.43,"Male",2
5159,0,32,1,"Germany",146602.25,"Female",1
8512,0,30,0,"France",131286.46,"Female",1
7169,0,27,0,"France",141223.68,"Female",2
8694,0,57,0,"Spain",137727.34,"Female",1
8867,0,40,0,"France",153537.57,"Female",1
3991,0,43,1,"Germany",101099.9,"Male",1
5602,0,33,1,"France",83134.3,"Male",1
6417,1,52,1,"France",0,"Female",2
3801,1,51,0,"Spain",88786.81,"Male",1
6098,0,33,1,"France",84719.13,"Female",1
8395,1,43,0,"Germany",121152.05,"Male",2
6646,0,52,1,"Germany",83693.34,"Male",2
8229,1,43,0,"France",0,"Female",3
3004,0,38,1,"Spain",114991.45,"Male",1
7600,0,28,1,"Spain",61581.97,"Male",1
4958,0,42,1,"Germany",88120.97,"Male",1
7041,0,27,1,"France",0,"Male",3
4659,1,29,0,"Germany",127864.26,"Male",1
5174,1,42,1,"Germany",113657.41,"Female",2
4388,0,42,1,"Spain",145988.65,"Male",2
8758,1,42,1,"Spain",95053.1,"Male",1
5233,0,70,1,"France",0,"Female",1
9340,0,41,1,"France",190238.93,"Male",1
6689,0,37,0,"Spain",168094.01,"Male",1
9618,1,49,0,"Germany",132002.7,"Male",1
6442,1,21,1,"France",0,"Female",2
4020,1,38,1,"Spain",75075.14,"Male",1
3515,1,45,0,"Germany",177729.13,"Male",1
6597,0,32,0,"Germany",110029.77,"Female",1
9220,0,53,0,"Germany",105799.32,"Male",1
6121,0,21,0,"Germany",157267.95,"Male",2
4814,0,30,1,"Spain",115442.19,"Male",2
8236,1,64,1,"Germany",105736.32,"Female",1
5791,0,55,1,"Germany",0,"Male",2
8422,0,36,1,"Spain",104356.94,"Female",2
4504,1,28,1,"Germany",122384.22,"Male",1
9658,0,53,1,"France",0,"Female",2
8621,1,26,0,"France",0,"Female",1
8284,0,43,1,"Spain",123081.84,"Female",2
6766,0,35,0,"France",0,"Male",1
6233,1,41,0,"France",0,"Male",3
7840,1,54,1,"Spain",105770.14,"Male",1
3591,0,70,1,"Germany",0,"Female",1
7340,0,41,1,"France",72252.64,"Male",2
9019,0,52,1,"France",0,"Male",2
9434,0,35,1,"Spain",127510.99,"Male",1
4608,0,26,1,"Spain",143656.55,"Female",1
4092,1,37,1,"France",110939.3,"Female",1
5927,0,28,1,"France",95022.57,"Male",1
3188,0,48,1,"Germany",128882.49,"Female",1
4253,1,43,0,"Germany",108508.82,"Female",1
9824,0,37,0,"Germany",104414.03,"Female",1
4305,0,28,1,"Spain",93577.3,"Male",1
9530,1,30,0,"France",150005.38,"Male",1
9766,1,45,1,"Germany",99564.22,"Male",1
7631,0,71,1,"France",95448.32,"Male",2
6269,0,21,1,"France",105099.45,"Female",1
6588,0,37,0,"Germany",142711.81,"Male",1
4180,0,59,0,"Germany",69385.17,"Female",2
5476,0,25,0,"Spain",0,"Female",2
5727,0,43,0,"Germany",189026.53,"Male",2
7834,0,52,1,"France",0,"Male",3
6757,1,40,0,"Germany",168286.81,"Male",3
4519,0,78,1,"France",92242.34,"Male",1
5296,0,31,1,"Germany",72286.84,"Male",2
7555,0,23,1,"France",73112.95,"Female",1
4550,0,40,1,"France",95452.89,"Female",1
7625,1,45,0,"France",165901.59,"Male",2
3111,0,49,1,"Germany",140007.19,"Male",1
4601,0,31,1,"Germany",108380.72,"Male",1
8724,0,41,1,"Spain",118793.6,"Male",2
4067,0,35,0,"France",100829.94,"Male",1
7384,0,37,0,"Spain",97792.21,"Male",1
8316,0,33,1,"Germany",132527.9,"Male",2
3566,0,33,1,"France",85227.84,"Female",1
6877,0,26,0,"Germany",109819.16,"Female",1
9030,0,37,1,"Germany",139265.63,"Male",1
7950,1,69,0,"Spain",129555.7,"Female",1
7049,0,46,0,"Spain",177619.71,"Female",2
5155,1,65,1,"France",120100.41,"Male",1
5460,0,35,1,"France",113000.66,"Male",1
4271,1,60,0,"Germany",152335.7,"Male",1
3673,0,43,1,"Germany",0,"Male",2
8457,0,36,1,"Germany",114391.62,"Female",1
6432,0,41,0,"France",144260.5,"Female",1
4187,0,28,0,"Germany",139246.22,"Female",2
3245,0,44,1,"Spain",109869.32,"Male",1
6157,0,31,0,"France",80958.36,"Female",1
5943,0,49,0,"France",0,"Male",1
3268,0,48,1,"Germany",106134.46,"Male",1
7350,1,46,1,"France",106968.96,"Female",1
3190,0,51,0,"France",122822,"Female",2
8835,0,38,0,"Spain",121523.51,"Male",1
5281,1,27,1,"Spain",250898.09,"Male",3
8836,0,27,0,"France",98590.25,"Female",1
4570,0,51,1,"Germany",123783.25,"Female",1
8594,0,23,1,"France",106012.2,"Male",2
9087,0,32,0,"Germany",107784.65,"Female",1
9727,0,35,1,"France",148172.44,"Male",1
6738,0,22,1,"Spain",125265.61,"Male",1
5441,1,49,0,"France",29602.08,"Female",1
7461,0,39,0,"Germany",98556.89,"Male",2
6097,1,51,0,"Germany",105701.91,"Male",2
4992,0,29,0,"France",125512.98,"Male",2
5732,0,33,0,"Spain",131698.57,"Male",2
4645,0,49,0,"France",0,"Male",2
7125,0,54,1,"France",126645.13,"Female",1
8504,0,29,1,"France",103417.74,"Male",1
3962,1,39,0,"Germany",0,"Male",2
5529,1,40,1,"Germany",150578,"Male",2
9858,1,42,0,"Germany",146100.75,"Female",1
3439,0,44,1,"Spain",126773.43,"Male",1
8030,0,36,1,"France",150795.81,"Male",1
8141,1,45,0,"Spain",112822.26,"Female",1
7880,0,39,1,"Spain",125851.93,"Male",1
5845,0,36,1,"Spain",73088.06,"Male",2
5097,0,79,1,"Spain",108078.56,"Female",2
7209,0,24,1,"Spain",149592.14,"Female",1
7811,1,39,0,"Spain",89158.94,"Male",3
7856,0,34,1,"Spain",169023.33,"Female",1
7088,0,37,0,"Germany",151607.56,"Male",1
5274,1,45,0,"Spain",105301.5,"Male",1
4273,0,36,1,"France",154525.7,"Male",1
3770,0,72,1,"France",140997.26,"Male",2
6683,1,22,1,"Spain",0,"Female",2
8657,0,38,1,"Spain",172325.67,"Female",2
9966,1,50,0,"Germany",129293.74,"Female",1
3499,0,24,0,"France",162448.69,"Female",2
5333,0,41,0,"Spain",122359.5,"Female",1
9480,0,32,0,"Germany",92466.21,"Female",1
9107,0,26,0,"France",149989.39,"Female",1
8752,1,41,0,"France",101070.69,"Female",1
5398,0,38,1,"Germany",183102.29,"Female",1
6563,0,26,1,"France",121365.39,"Male",1
7162,0,30,0,"France",111099.79,"Male",2
7241,0,41,1,"Germany",84622.13,"Male",1
5559,0,29,0,"Germany",96462.25,"Male",2
5370,1,28,0,"France",104267.7,"Female",1
6524,0,34,0,"Germany",107747.57,"Female",1
9276,0,33,0,"France",138053.79,"Male",2
4514,0,40,0,"Germany",122295.17,"Female",2
6883,0,27,1,"France",66201.96,"Female",1
5895,0,27,1,"Germany",122552.34,"Male",2
9660,0,46,1,"France",157866.77,"Female",1
6319,0,35,1,"Germany",121309.17,"Male",1
3022,0,30,1,"France",121389.78,"Male",1
3889,0,22,0,"Germany",123599.49,"Female",2
8441,0,49,1,"Spain",150777.72,"Male",2
4373,1,50,0,"Spain",0,"Female",4
6428,1,62,0,"Germany",78119.59,"Female",4
7224,0,57,0,"France",0,"Male",2
3815,0,35,1,"France",122964.88,"Male",1
3556,0,38,0,"Spain",99811.44,"Male",2
4986,0,47,0,"France",154543.98,"Male",1
3219,0,35,0,"Germany",132178.67,"Male",1
8839,0,45,0,"Germany",170295.04,"Male",2
5610,0,20,1,"France",138553.57,"Male",1
5303,0,37,0,"France",97324.91,"Male",1
9958,1,37,1,"France",92208.54,"Male",1
9993,1,43,0,"France",80090.93,"Male",1
6960,0,27,1,"Spain",75263.16,"Female",1
3074,0,65,1,"Spain",0,"Female",2
9511,0,57,0,"France",0,"Female",1
5064,0,62,1,"France",98630.31,"Male",2
3941,0,27,1,"Germany",0,"Female",1
6968,1,31,1,"Germany",133686.52,"Male",1
8671,1,43,0,"Spain",132558.26,"Female",1
6062,0,50,1,"France",144961.97,"Female",2
4737,0,32,1,"Spain",130233.14,"Female",1
6519,0,24,1,"France",141441.75,"Female",1
7428,0,42,0,"France",156864.2,"Male",2
8948,0,30,1,"Germany",0,"Male",2
3285,0,31,0,"Germany",77082.65,"Male",2
6326,0,27,0,"Germany",98382.72,"Male",1
5331,0,34,1,"France",101266.51,"Female",1
7183,0,27,0,"France",174330.35,"Female",2
8775,1,33,1,"France",108477.49,"Male",1
9452,0,44,1,"Spain",140856.16,"Male",2
4480,0,28,0,"France",110976.23,"Male",2
8319,0,54,1,"Spain",156367.6,"Male",2
9210,0,38,1,"France",122334.26,"Male",2
3876,0,35,1,"Spain",79858.13,"Female",2
3014,0,33,1,"France",108477.49,"Male",1
6515,0,36,0,"Germany",75361.44,"Female",1
9070,0,35,1,"Germany",159693.9,"Male",2
9489,0,28,0,"France",126477.42,"Female",2
3679,0,35,0,"France",104783.81,"Male",2
4766,0,29,0,"France",95167.55,"Male",2
9431,0,51,0,"Germany",110923.15,"Male",2
8301,1,50,0,"France",92171.35,"Female",3
9495,0,33,0,"France",102520.37,"Female",3
3548,0,36,1,"France",121898.58,"Female",2
8472,1,76,0,"France",126534.6,"Female",1
5928,0,40,1,"Germany",0,"Female",2
3973,0,54,1,"France",122021.92,"Male",1
6173,0,46,1,"France",89550.85,"Female",1
7331,1,29,1,"Spain",93249.4,"Female",1
6848,0,62,1,"France",0,"Female",2
3395,0,44,0,"Spain",153656.85,"Female",1
8326,1,54,1,"Germany",123544,"Male",1
3746,0,59,0,"France",108797.63,"Female",2
5919,1,52,0,"France",136658.61,"Male",1
5588,0,26,1,"France",111501.66,"Male",1
4311,0,32,0,"Germany",128270.56,"Male",1
3685,0,38,0,"France",198113.86,"Male",1
9444,0,32,1,"Germany",125470.81,"Female",1
7743,0,42,1,"Spain",0,"Male",1
4917,0,39,0,"Germany",139603.22,"Female",2
7194,0,29,1,"Spain",99250.08,"Female",1
6439,0,37,1,"France",166178.02,"Female",2
9186,0,35,1,"France",133111.73,"Female",1
4451,0,27,1,"Spain",94667.29,"Male",2
4375,0,38,0,"Germany",178787.54,"Male",2
3488,0,48,1,"France",108407.34,"Female",1
4555,0,36,1,"France",103688.19,"Male",1
6046,1,48,0,"Germany",123593.22,"Male",2
3050,0,38,1,"Germany",105007.31,"Male",2
7119,0,46,1,"Germany",68238.51,"Male",2
4038,0,39,1,"Spain",0,"Female",1
9581,0,77,1,"Germany",76510.52,"Female",2
3848,1,40,1,"Spain",115341.19,"Female",1
6418,0,25,1,"Germany",76968.12,"Female",2
7500,1,40,1,"France",169742.64,"Male",2
8659,1,50,1,"Spain",81153.82,"Female",1
7892,0,38,1,"France",123544.21,"Female",1
9094,0,61,1,"France",117419.35,"Female",1
6795,0,40,0,"Spain",221532.8,"Male",1
9668,0,25,0,"Germany",104013.79,"Male",1
7769,1,48,1,"Germany",127421.78,"Female",1
4941,0,33,1,"Spain",135369.71,"Female",1
4367,0,33,0,"Spain",75592.43,"Female",1
5478,0,41,1,"France",92472.1,"Female",2
5642,0,35,1,"France",133964.3,"Male",1
6589,0,52,0,"Spain",102145.13,"Male",1
5701,0,29,1,"Germany",76226.9,"Female",2
8420,1,48,0,"France",115290.27,"Female",2
5152,1,45,1,"Germany",102703.62,"Male",1
7896,0,37,1,"Spain",102989.83,"Male",2
3968,0,29,0,"France",105128.85,"Male",2
3902,0,20,0,"France",148913.72,"Female",1
6529,1,38,0,"Spain",114634.63,"Female",1
3802,1,54,0,"France",82259.29,"Female",1
4439,1,43,0,"France",133237.21,"Male",4
7287,0,61,1,"Spain",137389.77,"Male",2
3598,0,51,1,"Germany",151691.44,"Male",2
7401,1,51,0,"Spain",96891.46,"Male",1
5821,0,21,0,"France",106570.34,"Male",1
5595,1,31,1,"Germany",109052.59,"Male",1
6320,1,33,1,"Spain",0,"Female",2
9699,0,46,0,"Germany",0,"Male",1
7380,1,37,0,"Germany",123378.2,"Male",1
8328,0,25,1,"Spain",128509.63,"Female",1
7208,0,37,0,"Spain",109346.13,"Female",1
9096,1,28,0,"France",0,"Female",1
3661,0,34,0,"Spain",43658.33,"Female",2
9507,0,41,0,"France",124216.93,"Male",1
9012,0,23,1,"Spain",101012.77,"Male",1
7409,0,32,1,"France",0,"Female",3
3037,0,32,1,"France",87814.89,"Male",1
9794,0,31,0,"Germany",99557.94,"Female",1
3654,0,45,0,"France",116085.06,"Female",1
4697,1,48,0,"Germany",132403.56,"Male",2
6499,0,44,1,"France",85304.27,"Male",1
5123,0,42,1,"France",99580.13,"Male",1
8137,0,41,1,"Germany",102645.48,"Male",3
8762,0,33,0,"France",152302.72,"Male",1
3218,1,57,1,"France",105229.72,"Male",1
6469,0,30,0,"Germany",96353.8,"Male",1
6194,0,25,1,"France",131834.8,"Female",1
6599,0,35,1,"Spain",103000.94,"Male",2
4813,0,31,1,"Germany",0,"Female",2
8828,0,34,1,"France",122338.43,"Female",2
4036,0,77,1,"Spain",128882.49,"Male",1
5007,0,31,1,"Spain",98899.91,"Female",1
6711,1,36,1,"France",155655.46,"Male",1
9273,0,40,1,"Germany",28649.64,"Male",1
6671,1,30,0,"France",96134.11,"Male",3
6141,0,27,1,"France",77805.66,"Male",1
8554,0,42,0,"Germany",94078.97,"Male",2
5161,0,31,0,"Germany",200117.76,"Female",1
7034,1,40,1,"France",0,"Female",1
7656,0,36,0,"France",106307.91,"Male",2
7823,1,37,0,"Germany",121890.06,"Male",1
5825,1,55,0,"France",132796.04,"Female",1
7746,0,35,0,"Germany",180303.24,"Female",2
7050,0,35,0,"Spain",61671.19,"Male",1
9467,1,35,0,"France",0,"Female",2
6021,0,32,0,"Germany",114540.38,"Male",2
3645,0,35,1,"France",64497.94,"Female",2
7012,0,43,0,"Germany",198546.1,"Male",2
6735,0,30,0,"Spain",117153,"Female",1
5606,1,25,0,"France",0,"Female",1
8520,0,32,1,"France",191775.65,"Male",1
4113,0,36,1,"Germany",90594.55,"Female",1
3043,0,33,0,"Germany",98765.84,"Male",1
4283,0,26,1,"France",90402.77,"Male",1
8931,0,36,1,"Spain",161757.87,"Male",1
4125,0,33,0,"France",188285.68,"Female",1
4100,0,49,1,"Germany",0,"Male",2
7141,0,61,1,"France",102258.11,"Female",2
5012,0,32,1,"France",83772.95,"Male",1
4200,1,45,0,"France",166909.2,"Female",2
7533,0,29,1,"Spain",123757.52,"Male",2
6944,0,74,1,"France",132077.48,"Male",2
3687,0,32,1,"Spain",40488.76,"Male",2
9791,1,48,0,"Germany",149726.08,"Male",1
5831,1,50,0,"Germany",114603.76,"Female",2
8244,0,28,1,"Germany",130866.19,"Female",2
8926,0,20,1,"France",94493.03,"Male",1
3430,0,32,0,"Germany",100488.92,"Female",2
3994,1,28,0,"Spain",121345.88,"Male",1
4558,1,43,1,"Germany",119654.44,"Male",2
3202,0,27,0,"France",176913.52,"Female",1
4052,0,50,1,"France",94164,"Male",1
6447,0,37,1,"France",128650.11,"Male",1
5043,0,43,0,"France",74323.2,"Female",2
8481,0,37,1,"Spain",140363.95,"Female",2
4745,0,60,1,"France",0,"Female",1
8369,0,69,1,"France",78778.49,"Male",1
5235,0,41,1,"Germany",110929.96,"Female",2
6935,1,38,1,"France",0,"Female",1
5498,0,27,1,"Germany",135842.89,"Female",1
6210,1,26,0,"France",111128.04,"Male",1
3416,0,27,1,"France",136770.67,"Male",1
3097,1,52,0,"Spain",76915.4,"Male",1
6950,0,22,1,"Spain",0,"Male",2
3308,0,38,1,"Germany",93249.4,"Male",1
5852,0,29,0,"Germany",139675.07,"Male",2
5310,1,30,0,"France",108825.34,"Female",2
9200,1,62,0,"France",129248.11,"Female",2
3813,1,58,1,"France",0,"Male",3
9050,1,35,0,"France",120847.11,"Female",1
4539,0,58,1,"Spain",0,"Male",2
6888,0,52,0,"Spain",98443.14,"Male",2
3012,0,29,0,"France",102787.42,"Male",1
9594,1,35,1,"Spain",119349.69,"Female",3
6450,0,37,0,"France",158978.79,"Male",2
8433,0,31,0,"Spain",174853.46,"Male",1
3015,0,27,1,"France",0,"Female",1
8664,1,38,0,"Germany",0,"Male",1
6143,0,44,1,"France",67238.98,"Female",2
8983,0,39,1,"France",92224.56,"Female",1
7394,0,44,1,"France",138053.67,"Male",1
3371,0,58,1,"Spain",98308.51,"Male",1
5133,1,45,0,"Germany",128601.98,"Female",1
8218,1,43,0,"Germany",125537.38,"Male",1
6498,0,23,1,"France",123816.5,"Female",1
3996,0,37,0,"Spain",163607.18,"Female",1
9701,1,63,0,"Spain",131629.17,"Female",2
5491,0,24,0,"Spain",158633.61,"Female",1
8715,1,51,0,"Spain",117280.23,"Female",3
3595,0,40,1,"Spain",176311.36,"Female",1
6566,0,20,0,"Spain",127450.14,"Male",1
5573,0,25,1,"Spain",154221.37,"Male",2
8921,1,44,0,"Spain",189443.72,"Female",1
6836,1,50,1,"France",0,"Male",1
3823,1,55,0,"Spain",159441.27,"Female",1
4861,0,40,0,"Germany",95448.32,"Male",2
4692,1,56,0,"France",0,"Male",1
6681,0,22,0,"Germany",104502.11,"Male",1
7364,0,39,0,"France",132077.48,"Male",2
9716,1,54,1,"France",0,"Male",1
7217,0,27,1,"Germany",0,"Male",2
9407,0,28,1,"France",146445.24,"Male",1
3806,0,29,0,"France",112972.57,"Female",1
7653,0,33,1,"France",146200.01,"Male",1
4254,1,53,1,"Spain",150200.23,"Female",1
5782,0,59,1,"France",115576.44,"Female",1
8838,0,36,1,"France",154872.08,"Male",2
7983,1,47,1,"Germany",93578.68,"Male",2
8072,0,27,1,"Germany",0,"Female",2
3265,0,38,1,"France",167878.5,"Male",1
6470,1,56,0,"France",131368.3,"Female",1
8678,1,53,0,"France",77647.6,"Female",1
9587,0,25,0,"Germany",82506.72,"Male",2
6093,1,54,1,"Germany",115988.86,"Male",1
6137,0,31,0,"Germany",116248.88,"Male",1
6574,1,26,1,"Germany",105099.45,"Female",1
5248,0,37,0,"France",125489.4,"Male",1
8562,0,46,0,"Germany",144550.83,"Female",2
5342,1,39,0,"Germany",131607.28,"Male",4
8712,1,42,0,"France",106036.52,"Male",1
9533,0,40,0,"Spain",165260.98,"Male",1
8427,1,57,0,"Germany",155973.88,"Female",1
5958,0,40,0,"Germany",0,"Female",1
3046,0,24,1,"Spain",164284.72,"Male",1
5569,0,54,1,"Germany",131039.97,"Female",1
3225,0,29,1,"France",181821.96,"Female",1
3698,0,33,0,"Germany",96341,"Male",2
6292,1,59,0,"Germany",169399.6,"Male",1
4239,0,33,1,"France",172381.8,"Male",1
6870,0,33,1,"Spain",150555.83,"Female",3
6020,0,32,0,"France",84906.45,"Male",1
9481,0,46,1,"Spain",183276.32,"Male",1
9855,0,44,1,"Spain",0,"Male",1
7221,0,38,0,"France",105271.56,"Male",1
4459,0,33,0,"France",100267.03,"Male",1
8426,0,40,1,"France",115465.98,"Female",1
5352,1,49,0,"Germany",150315.92,"Female",2
9290,0,31,0,"Spain",123374.46,"Female",1
6945,1,71,1,"France",106758.6,"Female",2
9657,0,23,0,"France",0,"Female",2
3019,1,67,1,"Germany",123276.69,"Male",2
4983,0,48,1,"Spain",59486.31,"Female",2
5389,0,30,1,"Germany",101014.08,"Female",2
3250,1,60,1,"Spain",126725.25,"Male",1
4172,0,37,1,"Germany",0,"Female",1
8373,0,22,1,"Spain",105229.34,"Female",1
7385,1,50,0,"Germany",126608.37,"Male",2
7660,0,36,1,"Spain",0,"Male",3
4800,1,50,0,"Germany",130023.38,"Male",1
9621,1,46,1,"France",105214.58,"Female",1
6376,1,41,1,"Spain",92805.72,"Female",2
9688,0,38,0,"France",112957.26,"Male",2
6747,1,61,1,"France",131583.59,"Female",4
7745,0,34,1,"France",102143.93,"Female",2
4115,0,44,0,"France",122806.95,"Male",1
4998,0,44,0,"Germany",122189.66,"Female",2
5124,0,35,1,"France",128736.39,"Male",1
4843,0,42,1,"Germany",143145.87,"Female",3
7168,1,52,0,"Spain",147493.7,"Female",2
9681,0,23,0,"Germany",103457.76,"Female",2
3971,0,25,0,"France",141162.08,"Female",1
5957,1,52,1,"France",151391.68,"Female",1
8620,0,30,1,"Germany",139762.13,"Male",2
5146,0,23,1,"Germany",151097.28,"Female",1
5183,0,29,0,"Germany",149318.55,"Male",1
3099,0,30,1,"Germany",163034.82,"Male",2
7218,0,24,1,"Spain",97378.54,"Female",1
6226,0,41,1,"Spain",102768.42,"Male",1
6404,1,43,1,"Germany",175739.36,"Male",1
8245,1,33,0,"Germany",130367.87,"Female",1
6866,1,48,1,"Germany",134542.73,"Male",1
9002,0,35,1,"France",128243.03,"Male",1
7659,0,59,1,"Germany",27755.97,"Female",1
4502,0,41,1,"France",152760.24,"Female",1
3540,0,35,1,"France",126772.57,"Female",1
8663,1,52,0,"France",107304.39,"Male",2
9508,0,71,1,"France",134208.25,"Male",2
9528,0,38,0,"Spain",119565.92,"Female",1
3024,1,43,1,"Spain",145843.82,"Male",1
9711,0,25,1,"Germany",161608.81,"Male",1
4511,0,70,1,"Spain",89047.14,"Male",1
3424,0,41,1,"France",139840.36,"Female",1
6184,0,39,1,"France",135139.33,"Female",1
5877,1,63,1,"France",115130.34,"Female",1
6402,0,33,0,"France",123200.78,"Female",1
8283,1,59,1,"Germany",130652.52,"Male",1
9583,0,40,1,"France",114141.64,"Male",1
6651,0,44,1,"France",83765.35,"Female",2
9194,0,30,0,"Spain",81623.67,"Female",2
8393,1,28,0,"Germany",125961.74,"Male",2
8458,0,38,0,"France",96654.72,"Female",1
7228,0,28,1,"Spain",85225.21,"Female",1
9024,0,38,1,"France",80214.36,"Female",1
3580,0,41,0,"France",40488.76,"Male",1
4148,0,40,0,"Germany",101960.74,"Male",2
3360,0,43,1,"Spain",99004.24,"Male",1
5207,1,54,0,"France",82373.94,"Male",1
7322,1,55,1,"France",120656.86,"Female",4
5110,0,92,1,"France",121513.31,"Female",1
8240,0,26,1,"France",105522.06,"Male",1
7538,0,47,1,"Germany",162261.01,"Male",1
9494,0,27,0,"France",62339.81,"Female",2
8394,1,46,1,"France",78398.69,"Female",1
6117,0,35,1,"Spain",93147,"Male",2
3628,0,32,1,"Spain",67495.04,"Female",1
8237,0,56,1,"Spain",113811.85,"Female",2
6596,0,74,1,"France",108131.53,"Male",2
5532,0,37,0,"Spain",70417.79,"Male",1
6773,0,39,1,"Germany",124828.46,"Male",1
5420,0,39,1,"France",107041.3,"Male",2
4715,0,29,0,"France",104449.8,"Female",1
9857,0,60,1,"France",140614.15,"Male",2
3138,0,52,1,"France",161209.66,"Female",1
4188,1,51,0,"Spain",115280.49,"Female",2
3951,1,52,1,"Spain",74135.85,"Female",1
9435,0,33,0,"France",102874.28,"Male",1
5515,0,42,1,"Germany",126704.49,"Male",2
8271,0,32,0,"Spain",114512.59,"Female",1
4819,0,30,1,"Spain",121438.58,"Female",1
6138,0,38,0,"Germany",172812.72,"Male",1
5906,1,41,0,"France",114754.08,"Female",1
3313,0,51,1,"Spain",100829.94,"Male",1
6369,0,33,0,"France",75470.23,"Male",1
7988,0,27,1,"Spain",193858.2,"Female",1
5307,0,34,1,"Spain",0,"Female",4
6254,0,25,0,"Germany",174330.35,"Female",1
8779,0,41,0,"Germany",77647.6,"Female",2
7319,1,58,1,"Spain",116922.25,"Male",1
3662,0,70,1,"France",0,"Female",2
8223,0,32,0,"Spain",117302.62,"Female",1
5250,0,50,1,"France",151215.34,"Female",2
8313,0,42,1,"Germany",114510.85,"Female",1
5395,0,34,1,"Germany",0,"Male",2
5157,1,42,0,"France",102870.93,"Male",2
3937,1,50,0,"Spain",0,"Male",1
9789,0,42,1,"Germany",131287.36,"Male",2
5501,0,37,1,"France",96651.03,"Male",1
6697,0,51,1,"France",114091.38,"Male",1
5462,0,29,0,"Germany",144553.5,"Male",2
8376,1,52,0,"Germany",136298.65,"Female",1
4765,0,37,1,"Spain",83008.31,"Male",1
3212,0,31,1,"Germany",123086.39,"Female",1
7661,0,30,1,"Germany",102085.72,"Female",1
5394,0,31,1,"Germany",114493.68,"Male",1
5129,0,38,1,"Spain",116099.82,"Male",1
6182,0,37,0,"Spain",95001.33,"Male",2
7708,0,37,0,"France",146093.39,"Female",2
3814,0,45,0,"Germany",100212.13,"Male",1
9391,0,32,1,"France",100262.88,"Male",2
9636,0,31,0,"France",123192.12,"Female",2
9247,0,37,1,"Spain",0,"Female",3
8405,0,45,0,"Spain",0,"Male",2
7817,1,45,1,"Spain",143138.91,"Female",1
6315,0,39,0,"France",133616.39,"Female",1
4915,1,33,1,"Germany",0,"Female",2
5735,0,45,0,"France",134260.36,"Male",2
8213,0,27,0,"Germany",0,"Male",1
4979,0,54,1,"Germany",0,"Male",1
3040,0,43,1,"Spain",162278.32,"Female",1
7935,0,37,0,"Spain",145382.61,"Male",1
5103,0,38,1,"France",106290.64,"Male",2
5439,0,43,1,"Spain",92599.55,"Female",2
9080,1,47,0,"Spain",0,"Male",2
9835,0,38,1,"France",141989.27,"Male",2
6830,0,69,1,"France",108424.19,"Male",1
3648,0,81,1,"Spain",170184.99,"Male",2
6542,0,67,1,"Spain",0,"Female",1
6299,0,35,1,"France",76989.97,"Male",1
6658,0,57,0,"France",115221.36,"Female",1
3501,0,81,1,"Germany",0,"Male",2
9153,1,48,0,"Germany",131834.8,"Male",1
